;ID;sentimentScore;text
606;8.90E+22;-1;Nordkorea droht den USA mit einem Atomangriff  sollten die Amerikaner einen F<fc>hrungswechsel herbeif<fc>hren wollen.
607;8.89E+22;1;Kluge Mann!
608;8.60E+22;-0.5;Der Richtungsstreit in der CDU beginnt nicht erst nach der Wahl. Er ist im vollen Gange.
609;8.25E+22;1;Sehr gute Landesvorstandssitzung seit 9 Uhr in Dessau. Aufbruchstimmung! #jetztistschulz
610;8.79E+22;0;Morsche! KW 26 bringt dies: @schaeferhessen spricht am Mittwoch zum Thema #Finanzen #Kommunen im #HLT. 1/3
611;8.67E+21;0.5;L<e4>uft @DoroBaer @ehrenwort @logistiknews @BMVI @Logistik_Blog @Saloodo
612;8.87E+22;0.5;Zum 125 Geburtstag eines leider fast vergessenen Gro<df>en Denkers  Walter Benjamin Dazu auch
613;8.92E+22;-1;<U+00BB>Ein solcher Kodex ist vollkommen <fc>berfl<fc>ssig  weil es genug internationale und v<f6>lkerrechtliche Regelungen gibt<U+00AB>
614;8.72E+22;-0.5;Trotz islamistischem #Terror  fordert Kardinal #Marx weiterhin Toleranz und Offenheit gegen<fc>ber Muslimen
615;8.55E+22;0.5;Guten Morgen aus Bordesholm.Gestern Wahlkampftour nach Norderstedt.Heute zun<e4>chst Kieler B<fc>rotermine.
616;8.80E+22;-0.5;Liebe @cducsubt  was Ihr nicht kapiert: Die #ehefuerAlle ist kein Wahlkampfthema  sondern ein #Menschenrecht.
617;8.39E+21;-0.5;Rent a #Spahn? In NRW gab es das doch schon: Rent a R<fc>ttgers! Wir erinnern uns. Die #CDU kennt sich ja mit Geld aus.
618;8.34E+22;0;SPD l<e4>utet traditionelles linkes Halbjahr vor wichtigen Wahlen ein
619;8.71E+21;-0.5;Ein sch<f6>nes Bild! 3 Sozialdemokraten! Und Merkel. Links. Die steht falsch! <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3>
620;9.17E+22;-0.5;Nachdem sich die SPD gleich am Wahlabend aus dem Staub gemacht hat  sind die Optionen begrenzt  oder nicht?
621;8.35E+22;0;Das Movieplexx zeigt den Film Where to miss zum Internationalen Frauentag am 8. M<e4>rz in einer Sondervorstellung
622;9.05E+22;-0.5;Kritik an neuer @UPD_Beratung aus #Bremen wegen drastischen R<fc>ckgangs der Beratungszahlen. Bund soll handeln.
623;8.21E+22;1;Blaibach weltweit auf Platz 4  das ist doch mal ein Zeichen  dass Kultur auf h<f6>chstem Niveau  gerade auch auf dem...
624;8.47E+22;0.5;Diskutiere mit uns auf dem BuKo <fc>ber unsere Zukunft - und wie wir die Welt ver<e4>ndern k<f6>nnen  bevor es andere tun!
625;9.04E+22;-1;Die Analysesch<e4>rfe und -tiefe des ARD-Chefredakteurs Rainald Becker bleibt unerreicht. #tvduell @tagesthemen
626;8.60E+21;0;K<f6>nnen wir das so machen? @HeikoMaas   @Elke_Ferner @SPD_Saar ? <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E38><U+383C><U+3E30>
627;9.13E+22;0.5;F<fc>r eine Kultur des respektvollen Zusammenlebens anstelle leidiger Leitkulturdebatten. Hier meine Rede #plenumth
628;8.99E+22;-1;Etwa vor dem Sultan buckeln und bauchkriechen?!? Lachhaft!
629;9.10E+22;0;Nicht verpassen: Morgen um 22 Uhr im @ZDF - #Schlussrunde zur #BTW17 mit #FDP Chef @c_lindner
630;8.79E+22;0.5;Die letzten Stunden laufen! #mitgliederbefragung #jamaika #jedestimmez<e4>hlt #wirsindgespannt
631;9.11E+22;0.5;Too close to call - das Rennen um #platz3 ist v<f6>llig offen. Nochmal alles geben! #darumgruen
632;8.32E+22;1;Sehr sch<f6>n  ein Kompromiss ist da &amp  mehr #Naturschutzgebiete f<fc>r #Berlin <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E64><U+653C><U+3E64><U+623C><U+3E30><U+623C><U+3E38> Gute Senats Arbeit #r2g wirkt.  #M<fc>ggelsee
634;8.26E+21;1;@BetterCallAxel @MartinSchulz @spdde Danke  wird ein sch<f6>ner Tag!
635;8.65E+22;0.5;Wichtig ist  dass der Fokus auch auf L<e4>nder wie #S<fc>dsudan oder #Jemen gelenkt wird  @BaerbelKofler #nichtvergesser
636;9.13E+22;0;.@MikeMohring <e4>u<df>ert sich im @ZDF Spezial zur #btw17 Ab Minute 2:09:
637;8.99E+21;-0.5;Leute  in Zukunft eure Diesel nicht mit ins B<fc>ro nehmen. Stickoxide h<f6>her im B<fc>ro als drau<df>en #noafd #annewill
638;9.10E+22;-0.5;Und #Schulz so: unter den Fl<fc>chtlingen gibt es schr<e4>ge Typen.
639;8.24E+22;0;@Al_mitschkovski 598 ist die regul<e4>re St<e4>rke. Das ist das Ziel. Durch m<f6>gliche <dc>berhangmandate kann es ein paar mehr geben. Aber max 630
640;8.35E+21;-1;@SteinekeCDU So sind halt @HeikoMaas und @MartinSchulz! @dgb_news sollte mal was zu ihren AR-Verg<fc>tungen sagen-da ist ja erstaunlich ruhig
641;9.00E+22;0.5;Gr<fc>n macht den Unterschied!
642;8.30E+22;1;Morgen nach Berlin zur #Bundespraesidentenwahl  stolz darauf  dass die @spdde mit FW #Steinmeier den besten Kandidaten f<fc>r <ed><U+00A0><U+00BC><ed><U+00B7><U+00A9><ed><U+00A0><U+00BC><ed><U+00B7><U+00AA> hat @spdbt
643;8.25E+22;0;Bundestag gedenkt heute morgen der Opfer des #Nationalsozialismus. #holocaust
644;8.39E+22;1;Der war gut: <U+0093>Deniz Y<fc>cel ist ein deutscher Patriot mit t<fc>rkischen Wurzeln.<U+0094> (Sigmar Gabriel im ZDF) @Besser_Deniz @FreeDenizYuecel
646;8.63E+22;1;Ganz wunderbar <ed><U+00A0><U+00BD><ed><U+00B8><U+0084>
647;9.00E+22;0;JETZT LIVE: Wir interviewen @cem_oezdemir anl<e4>sslich der #btw17. Ihr habt Fragen an ihn? Stellt sie via #PandaLive!
648;8.36E+21;-0.5;Argumente helfen nicht. @SteinbachErika betreibt das v<f6>lkische Gesch<e4>ft der @AfD_Bund. Ihr Ziel: der @cdu zu schaden
649;9.12E+22;0.5;Jetzt ist Opposition angesagt!
650;8.29E+22;0.5;Jahresemfang der rheinland-pf<e4>lzischen Wirtschaft! Dialog und Austausch sind wichtiger denn je!
651;8.67E+21;-1;N<e4>chster Beweis daf<fc>r  dass #Gr<fc>ne intolerante  undemokratische Linksfaschisten sind! Wer braucht + w<e4>hlt die noch?
652;8.64E+22;-0.5;In Deutschland ist es inzwischen so weit gekommen  dass Polizisten von syrischen Clans verfolgt und bedroht werden. #AfD #Naumburg
653;8.87E+21;-0.5;in weimar wird ne studikneipe geschlossen  da vermieter in neuem vertrag nen regelm<e4><df>igen afd-stammtisch verlangt #Thueringen
654;8.78E+22;0;Gestern i.d. #bvvnk war's noch nicht sicher eben die #Abwendungsvereinbarung f<fc>r 2 H<e4>user unterschrieben #Neuk<f6>lln
655;8.95E+22;NA;Das werdet Ihr in #Koblenz bald <f6>fter sehen!@PatrickZwiernik #BTW17 #BTW2017
656;8.48E+22;0;In der @rponline <fc>ber die Spionage-Aff<e4>re.@Mayntz
657;8.63E+22;0.5;#Gr<fc>ne Lebensaufgabe: diesen Planeten f<fc>r unsere Kinder erhalten. Diese Aufgabe geht weiter.... #ltwnrw17
658;8.68E+22;0;<U+0084>Vor Ort nehme ich eine Wechselstimmung wahr<U+0093> | Gardelegen -
659;8.24E+22;0.5;<U+0084>Er hat uns Deutschen gut getan<U+0093> <U+0096> Vertreter aus Politik und Gesellschaft nehmen Abschied von Roman Herzog
660;8.40E+22;-1;Schlecht f<fc>r Sparer &amp  Verbraucher: Wegen #Merkel s fataler Europolitik h<e4>ngt Status quo von #EZB-Geldschwemme ab.
661;8.79E+22;-1;Fassungslos! @cducsubt blockiert Abschaffung #stoererhaftung=Sabotage kurz vor Bundestagswahl! @fdp @Liberale_News
662;8.19E+22;-0.5;Fleischhauer! Sicherheit in Deutschland: Failed State NRW  via @SPIEGELONLINE
663;8.50E+22;0;#hopeat9pm mit Bundesfinanzminister Wolfgang Sch<e4>uble @BMF_Bund @HopeViolin @rbbFernsehen berichtet:
664;8.95E+20;0;Das #Kreuz immer am Mann und ein eigener Gebetsraum im Heimatministerium - @Markus_Soeder <fc>ber #Glaube und #Gebet
665;9.08E+22;-0.5;Ist doch klar:Wer Demokratie W<c4>HLT keine Rassisten. #aktionstag #btw17<U+00A0>
666;9.09E+22;0;#LottoBayern unterst<fc>tzt den Deutschen Basketballmeister aus #Franken  #Brose Bamberg f<fc>r weitere zwei Jahre.
667;8.74E+22;0;Auf dem @hessenSPD Stand in der Landesausstellung am #Hessentag in #R<fc>sselsheim #Hessentagnews
668;8.80E+22;-1;Geht's noch  @cducsubt ? #ehefueralle JETZT  diese Woche! Keine Ausreden mehr!
672;9.01E+22;0;Zum Zeugen Temme gibt es heute Verst<e4>rkung mit dem Kollegen @gerhardmerz
673;8.75E+22;0.5;Weiter gehts nach gutem Gespr<e4>ch @TLEV_Kita zu Qualit<e4>t+Betreuung in Kitas im Erfurter Rathaus mit Frasi @gruene_erfurt &amp  Stadtrat #Erfurt
674;8.76E+22;0.5;Armin Laschet <fc>ber Helmut #Kohl: Er hat gesagt: Ihr m<fc>sst euch um die Welt k<fc>mmern. Nicht nur um euren Wahlkreis.
675;8.44E+22;0.5;@Woxl0r Ich bin <fc>brigens Sprecherin f<fc>r Gleichstellung. Nicht Sprecherin f<fc>r Frauen. Der Unterschied sollte Sie erfreuen. #justsaying
676;8.86E+22;-1;Thomas Lippmann: Minimalplanung versperrt Perspektiven f<fc>r ganze Sch<fc>lergeneration!  #ltlsa
677;9.06E+22;1;Armin M<fc>ller-Stahl ist ein gro<df>artiger Schauspieler und ein wunderbarer Mensch. Er unterst<fc>tzt Martin Schulz.
678;8.65E+22;-0.5;Bundespr<e4>sident: Nicht zulassen  dass bei der #Inklusion alles schlecht geredet wird.
679;8.99E+22;-1;BANKROTT-ERKL<c4>RUNG BEIM THEMA INNERE #SICHERHEIT IN #NRWDas Versagen beim Schutz der deutschen #Grenzen...
680;8.66E+22;1;Guten Morgen! Demn<e4>chst unterwegs nach #Filderstadt. Hoffe das Pr<e4>sidium der @spdde hat bereits getagt um ein has
681;9.00E+22;-0.5;Damals in #Rostock-#Lichtenhagen...Zum Gl<fc>ck sind Angriffe auf Asylunterk<fc>nfte heute endlich undenkbar geworden.
682;8.81E+21;-0.5;Letzte Rede von Erika #Steinbach im Deutschen #Bundestag - ausgerechnet zum heutigen Tag der Schande beim Thema...
683;9.08E+22;-0.5;Anti-Tegel-Aktionismus sollte Senat mal bei anderen Themen an den Tag legen. Bildung  Verwaltung  Digitalisierung. TC #agh
684;8.83E+22;1;W<fc>nsche allen Kolleg/-innen @Polizei_Thuer  die derzeit bei #G20Hamburg sind  dass Sie gesund bleiben. Gewalt gegen Polizisten inakzeptabel.
685;8.40E+22;0;Nachfolgend die Ergebnisse der Mitgliederbefragung zum #AfD-Wahlprogramm f<fc>r die #Btw17:<U+27A1><U+FE0F>
686;9.16E+22;1;So sieht ein grandioser Wahlabend bei den Liberalen in Hamburg aus!#BTW17 #fdp #denkenwirneu #fdphamburg
687;8.85E+22;-1;Genossin der Bosse: Dank #Nahles ist das #Streikrecht in D. jetzt eingeschr<e4>nkt. Schlechtes Urteil f<fc>r Besch<e4>ftigte.
688;8.33E+22;0;@wue_reporter @LexaNadine Oder Joachim Herrmann?  -)
689;8.92E+21;0;Niedersachsens Innenminister Boris Pistorius spricht sich f<fc>r Fl<fc>chtlingslager in Libyen aus.
690;9.02E+20;0.5;Wir k<e4>mpfen bis zum 24.09.  dass @fritzfelgentreu  weiter #neukoelln im Bundestag vertritt. Schreib uns  mach mit!
691;8.45E+22;-0.5;Video<fc>berwachung verhindert keine Anschl<e4>ge  sagt Markus Beckedahl @netzpolitik: Mein Interview @wiwo:
692;8.23E+22;0;Landeschef #Senftleben er<f6>ffnet Landesvertreterversammlung der @CDU_Brandenburg in #Potsdam
693;8.49E+22;-1;Unverantwortlich: Brandschutz in Schulen zT <fc>ber 20 J. nicht <fc>berpr<fc>ft. Gefahr f<fc>r Sch<fc>ler z.Z. nicht auszuschlie<df>en
694;8.96E+22;0.5;<ed><U+00A0><U+00BD><ed><U+00BB><U+00AC> Am 24.9. ist Volksentscheid: @OezcanMutlu sagt NEIN zu TXL <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB> JA f<fc>r unsere Zukunft <U+2705> #TegelSchliessen #MutluDirekt
695;8.31E+22;1;Der erste Wahlgang ist abgeschlossen  nun wird ausgez<e4>hlt. Die Delegation aus Brandenburg hat klug gew<e4>hlt.  -)
696;8.71E+22;0;@EskenSaskia @CalliopeMini Ich vorgestern <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @KaczmarekOliver @CanselK #kiezregiert #mint #friedrichshain
697;8.75E+22;0.5;Volles Haus in der Stadtbibliothek #Magdeburg. Toni #Hofreiter stellt sein Buch Fleischfabrik Deutschland vor.
698;8.95E+22;0.5;Trotz au<df>ergew<f6>hnlicher Kindheit als First Daughter von @BarackObama ist sie ein ganz normaler Teenager geworden der ausgelassen feiert. <f0><U+009F><U+0091><U+008D>
699;9.15E+22;-1;Ein wunderbarer Musiker ist von uns gegangen #rip Tom #Petty
700;9.10E+22;-0.5;Thomas Lippmann: Eingriffe in die Unterrichtsversorgung und die Lehrer-Ausbildung zur<fc>cknehmen #ltlsa
702;9.10E+22;0.5;Warum am So. @Die_Gruenen w<e4>hlen? Antworten gibt es heute nochmal um 17 Uhr auf dem Schlossplatz. Wir sehn uns! /ta
703;9.20E+22;1;Gute Landwirtschaftspolitik #Gr<fc>n st<e4>rkste Kraft  #Gr<fc>ne 38 +3 #CDU 31 -3 #SPD 14 -2
704;9.12E+21;1;Bei Anh<f6>rung zu Hochschulvertr<e4>gen im #WissForschA zeigte @jule_specht heute  wie es geht: 1 Lob  1 Erg<e4>nzung  1 Anregung. Auf den Punkt.
705;9.09E+22;1;Gleichstellung ist w<e4>hlbar! Deshalb Martin Schulz und die SPD w<e4>hlen. Jetzt den Aufruf unterst<fc>tzen! #esistzeit
706;9.17E+22;0;Landestagung des EAK der CDU NRW  am 2. Dezember 2017 ab 10.00 Uhr in M<fc>nster - Vorstandswahlen &amp  mehr...Infos unter
707;8.61E+22;-1;Es ist so ein Wahnsinn  was wir zuk<fc>nftigen Generationen hinterlassen. Damit muss Schluss sein!
708;9.15E+22;-0.5;Wo ist der #Bundespr<e4>sident  der die n<f6>tige #Neutralit<e4>t besitzt und somit geeignet ist f<fc>r das Amt?
709;8.60E+22;-0.5;Der @ArminLaschet sa<df> am Kabinettstisch  als G8 eingef<fc>hrt wurde. Nur mal so. #NRWIR #WahlArena
710;8.60E+22;-1;Peinlich f<fc>r alle Mannheimer*innen: #Naidoo
711;8.56E+22;0.5;G8? G9? Wir lassen Sch<fc>lern und Eltern die freie Wahl! Wir geben den Schulen die Ruhe  ordentlich zu arbeiten.
712;8.59E+22;1;Initiative Lebendige #Mehrsprachigkeit in #NRW. Denn Mehrsprachigkeit ist ein Schatz  den es zu pflegen gilt.
713;8.95E+22;-0.5;Soviel zur geheuchelten Aufregung der Opposition in Niedersachsen: VW sprach sich mit CDU und FDP ab
714;9.13E+21;0;Berliner Senat wird die bundesrechtlichen Vorschriften zur Schweinehaltung durch das @BVerfG <fc>berpr<fc>fen lassen. #r2g
715;8.67E+22;-1;Vier #AfD-Abgeordnete kassieren die Kostenpauschale f<fc>r Wahlkreisarbeit - ohne dass sie Wahlkreisb<fc>ros unterhalten.
716;8.80E+22;1;Beste Stimmung und tolles Wetter beim Sommerfest der @GrueneFraktionB im @bikiniberlin mit #IBB Vorstand Sonja Kardorf
717;8.30E+22;NA;Tauber greift den Lindner an Kl<f6>ckner schm<e4>ht den Schulz sodannSch<e4>uble setzt noch einen draufDie CDU hat echt nen Lauf (1)
718;8.75E+22;0.5;Ein wahres JUWEL in Westerwald und Rhein-Lahn. Das Projekt gibt jungen Menschen eine echte zweite Chance. G<e4>be es...
719;8.61E+22;NA;STADTHALLE: Baubeschluss f<fc>r die Stadthalle soll im Sommer fallen
720;8.55E+22;0;Gibt es dazu jetzt eine <f6>ffentliche Entschuldigung der AfD?
721;8.37E+22;0;Mit den Landtagskollegen am #PAM17 in #Vilshofen @HerbertWoerlein @KlausAdelt @StrohmayrS
722;8.16E+22;1;Ein #frohesneues Jahr 2017 w<fc>nschen wir. Auf das neue Jahr m<f6>chten wir gerne mit Ihnen/Euch ansto<df>en....
723;8.67E+22;0;Was hielt die Pressestelle des Landtags eigentlich von der SPD-Gr<fc>nen-SSW-Koalition?
724;8.62E+22;-1;Gemeinsamer Haushalt meint: Wir zahlen! Genau wie gemeinsame Arbeitslosenversicherung.#AfD #AgH #berlin
725;9.04E+22;-0.5;#Merkel will gezieltLangzeitarbeitslosigkeit bek<e4>mpfen - warum erst jetzt? #sozialerArbeitsmarkt #DarumGr<fc>n
726;8.56E+22;-0.5;Die AfD denkt  sie sei das Volk oder spreche f<fc>r dieses. K<f6>ln zeigt ihnen  dass dem mitnichten so ist. #Koeln2204
727;9.05E+22;0;Kemal <d6>zer  Reporter der Tageszeitung @evrenselgzt bei #Dersim festgenommen #T<fc>rkei
728;8.50E+22;-1;Vorst<e4>nde stellen nach Bauchgef<fc>hl ein - m<e4>nnlich  deutsch. Glaube  das Gef<fc>hl sitzt noch 10 cm tiefer. #Quote
729;8.81E+22;-0.5;Wenn das aufgebauschte Problem pl<f6>tzlich vor der eigenen Landeszentrale steht. #Realit<e4>tscheck #SPD
730;8.76E+22;-0.5;F<fc>nf R<e4>uber greifen Jugendgruppe im #TreptowerPark an:
731;9.08E+22;-1;Super Klausurwetter. Es regnet seit 3 Tagen Katzen und Hunde in Ettlingen.
732;8.66E+22;0;Wenn der Innenminister an der Bunt statt Braun Kundgebung gegen die AfD teilnimmt ...bist Du in Niedersachsen.
733;9.07E+22;-0.5;Was bitte ist an dieser Tatsache geheim  au<df>er  dass es von den Medien in Deutschland gezielt verschwiegen wurde.
734;8.56E+22;-0.5;Die zwei lustigen drei!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Qualit<e4>tspresse #L<fc>ckenpresse #Bild #AfDBPT17 #AfD #BTW17
735;8.75E+22;-1;Erst Terror ins Land holen und dann <dc>berforderung beklagen. Bei Gerichten dasselbe. Schluss mit dieser Regierung. #Merkel + #SPD#illner
736;9.21E+22;0;14 Thesen zur strategischen Ausrichtung der @Linksfraktion von @SWagenknecht und @DietmarBartsch
737;9.04E+22;-0.5;@TimZeelen Passiert Dir doch gerade jeden Tag. Na und?
738;8.71E+22;0;BIH  die bad bank der BGB   t<e4>uscht vor Berlin-Neu | berlinovo zu sein. Aber die Sicherheit ist wachsam.
739;8.80E+22;-0.5;Wer bestellt muss auch zahlen. Koalition darf Kosten f<fc>r ihre Versprechen nicht auf Kommunen abw<e4>lzen.
740;8.75E+22;0.5;Schnell noch im #AGH gewesen und Anfragen fertig gemacht. @GdP_Berlin @SoliDavidwache
741;8.22E+22;0;Statement des CSU-Fraktionsvorsitzenden Thomas Kreuzer zum Abschluss der intensiven Beratungen der Landtags-CSU...
742;8.84E+22;-0.5;Merke: Das schreibt ein Chefreporter der @BILD-Zeitung. #Pressefreiheit #G20 #NoG20
744;8.70E+22;-1;Das ist unanst<e4>ndig! Eine AVE w<e4>re n<f6>tig! Einzelhandel: Lohndumping bei Rewe und Edeka? | tagesschau.de
745;8.74E+22;-1;Ein Objektsch<fc>tzer wurde letzte Nacht in seinem Fahrzeug angegriffen. #Staatsschutz ermittelt#PrenzlBerg
746;8.35E+22;0.5;Spannende Diskussionen beim Tischgespr<e4>ch Mobilit<e4>t im l<e4>ndlichen Raum im KunstKaufHaus Hof.
747;9.20E+22;-1;Hofberichterstattung im #Staatsfernsehen #ARD: Herr Weil  wie ist es Ihnen gelungen  die Wahl zu gewinnen? Peinlich
748;8.47E+22;-0.5;.@ChristianePeitz @tagesspiegel SPD-#fakenews - kann ich sicher dementieren. Bleibt wie es ist: Zust<e4>ndig ist die BKM. #Einheitsdenkmal
749;9.08E+22;0;#Servicetweet zur Einordnung von Insa-Umfragen:
750;8.52E+22;0;OLG Hamm: Ohne Gutachten keine rechtliche Geschlechtsanpassung  via @queer_de
751;9.19E+22;0;Besuch bei der Truppe <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> - neugierig hier: Marinest<fc>tzpunkt Hohe D<fc>ne
752;9.11E+21;0;Erstaunlich einig: #FDP #Gr<fc>ne #CDU f<fc>r Glasfaser. Mehr in der #fazwoche mit @nicolabeerfdp @TabeaRoessner @MIT_bund
753;8.42E+22;-1;Verh<e4>ltnis Europa/T<fc>rkei kennt scheinbar nur eine Richtung: Abw<e4>rts. Provokation &amp  Reaktion folgen einander. Was folgt nach Worten? Taten?
754;8.35E+22;-1;Es ist Wahlkampf: Ministerin k<fc>ndigt Korruptions-Register- Gesetz an. H<e4>tten's l<e4>ngst haben k<f6>nnen. Mu<df>ten 2013 nur unserem Gesetz zustimmen
755;8.69E+22;0;Heute im Handelsblatt zum Thema Crowdfunding:
756;9.01E+22;-0.5;@jaweschmi Das wir aus ihrer verschrobenen Sicht linksradikal sind  <fc>berrascht nicht. Das liegt aber an ihrer Sicht vom extrem rechten Rand.
758;8.91E+22;-0.5;Schrecklicher Angriff in #Barmbek. Jetzt m<fc>ssen die Hintergr<fc>nde aufgekl<e4>rt werden. Meine Gedanken sind bei den Opfern und Angeh<f6>rigen.
759;8.35E+22;0;.@dielinkeberlin-Fraktionschefin Bluhm: <U+0084>Koalition wird vielen Lobbys auf die F<fc><df>e treten<U+0093>
760;8.73E+22;1;Pressefest (wie man sieht...) der Ministerpr<e4>sidentin in Mainz. Viel los bei strahlendem Sonnenschein!
761;8.89E+22;-1;Jede/r Angestellte w<fc>rde rausgeschmissen. Vielleicht sollten wir #Scholz k<fc>ndigen. Fristlos. #G20 #NoG20
762;9.07E+22;1;Die letzte gute Tat am Abend: Briefwahlunterlagen online beantragt! Super einfach - echt komfortabel! #BTW17
763;9.01E+22;0;Englisch? Spanisch? Franz<f6>sisch? Nee! Die wahren Weltsprachen h<f6>ren sich so an: <U+F04A> <U+0084>Bi de Hamborger CDU geiht de...
764;8.77E+22;-0.5;Wenn wir wollen  das alles bleibt wie es ist  dann m<fc>ssen wir viel ver<e4>ndern  gilt auch f<fc>r den Verbraucherschutz @MartinSchulz #dvt17
765;8.45E+22;-1;Tarifexklusivit<e4>t bei #BAV no go
766;9.12E+22;1;.@GRUENE_Hamburg freut sich: @HajdukBundestag  @ManuelSarrazin wieder im BT. HH bestes gr<fc>nes Ergebnis. Danke! <f0><U+009F><U+008C><U+0088><f0><U+009F><U+008C><U+008D><f0><U+009F><U+008C><U+00BB>#btw17 #darumgruen
767;9.07E+22;0;Ach ne.... jetzt.
768;8.63E+22;0;nach der Fr<fc>hschicht in der Uniklinik #Leipzig noch zum #divestment mit @bueti vorbeigeschaut...
769;8.64E+22;1;FDP mit bestem NRW-Ergebnis aller Zeiten. @wdr2 Gespr<e4>ch mit @c_lindner:  #ltwnrw #derwestenw<e4>hlt #wdr2
770;8.66E+22;0;Die Anklageschrift des #NSU Tribunals das bis heute in #K<f6>ln stattfand findet ihre hier:  #trbnl
771;8.48E+22;0;Bundesrat gibt Weg f<fc>r Pkw-Maut frei
772;8.81E+21;0;Fraktionssitzung @GrueneBundestag ab 8Uhr Sitzung Bundestag #EHEFUERALLE
773;8.90E+22;-1;Suchen jetzt schon nach Ausreden f<fc>r schlechtes Wahlergebnis und beschimpfen vorsorglich die W<e4>hler. AfD: erb<e4>rmlich
774;9.12E+21;0.5;Gut formuliert !
775;9.00E+22;0;#Gebietsreform: Anschluss f<fc>r neue Ilmenauer Ortsteile:
776;9.02E+22;-0.5;<dc>bergriffe auf Journalisten bei G20: Kritik des @DJVde an Polizei #Hamburg und Senat. Beide mauern seit Wochen.
777;8.48E+22;-1;#L<fc>genwieschke - er war gar nicht im @rosa_luxx ... der Rest stimmt <fc>brigens auch nicht... aber egal
778;8.67E+21;-0.5;Berlin | MdA @FrankHansel kritisiert j<fc>ngsten #BER-Filz um einen Beraterjob f<fc>r einen verdienten #SPD-Genossen.<U+27A1><U+FE0F>
779;8.78E+22;-1;Die CDU hat weder ein Steuerkonzept noch ein Rentenkonzept. Weder ein Programm noch eine Vision. Aber sie hat seit heute Plakate. Naja.
780;8.85E+22;1;100 Prozent Strom aus erneuerbaren Quellen bis 2030  technisch und wirtschaftlich realisierbar @DiePressecom
781;8.72E+22;-0.5;Das Netzwerk des Hasses - wer steckt hinter dem Al-Quds-Marsch?
782;8.74E+22;-0.5;FDP will nach Regierungswechsel in NRW als erstes den entschiedenen Kampf gegen Steuerkriminelle einstellen. So was kommt von sowas <f0><U+009F><U+0091><U+008E>
783;9.20E+33;-0.5;Die #RoteFlora gibt es auch in WienDie Auswirkungen politischer Fehlentwicklungen sind auch hier sichtbar.
784;9.05E+22;-0.5;In diesem Haus hat es sich bald ausgefuchst: Fuchs ist ein Wirtschaftsliberaler  wie er im Buche steht....
785;8.19E+22;0;Chief Economist #ECE Thomas Fricke in #weimar17 @GrueneBundestag Vom #Bankencrash zum Ruck nach #Rechts - #Globalisierung u die Wut im Volk
786;8.94E+22;-0.5;Merkw<fc>rdiges Verfassungsverst<e4>ndnis!
787;9.07E+22;-1;Unfassbar. GroKo verramscht #Autobahn &amp  kann nicht mal rechnen. Veruntreuung Steuergelder! Regierungsf<e4>hig ?
788;8.94E+21;-1;Rot-Gr<fc>n hat abgewirtschaftet. Wenn Weil noch eine Spur R<fc>ckgrat besitzt  dann tritt er jetzt zur<fc>ck und macht den Weg frei f<fc>r Neuwahlen.
789;9.03E+22;0;<U+0084>Immer mehr Muslime wenden sich vom Islam ab<U+0093>
791;9.11E+22;1;Ein eindr<fc>ckliches Beispiel f<fc>r die wichtige Arbeit der #RainbowRefugees. Tausend Dank! <ed><U+00A0><U+00BC><ed><U+00BC><U+0088>
792;9.14E+22;0;Kundgebung an der spanischen Botschaft  anyone? #CatalanReferendum
793;8.78E+22;0.5;Schummer: Gerichtsverfahren m<fc>ssen auch f<fc>r geh<f6>rlose Menschen verst<e4>ndlich sein #Bundestag
794;8.83E+22;-1;S<e4>chsische Polizisten greifen mehrfach Journalisten  die sich mit Presseausweis ausweisen mit dem Schlagstock an #nog20
795;8.39E+21;0;Aufruf zur Internationalen Frauen*kampftagdemo #Berlin-heute 17.00 Uhr#Frauentag #womensday
796;9.12E+20;0.5;Am #Sonntag @dieLinke w<e4>hlen! #btw17 #noafd #GegenSozialeK<e4>lte #gerechtigkeitistw<e4>hlbar #dogcontent
797;9.14E+22;-1;So ein Schwachsinn. Das Gegenteil ist der Fall. Da kommt was Neues  Gro<df>es!
798;9.18E+22;1;Mehr Deutsch und Mathematik f<fc>r Stadtteilsch<fc>ler
799;8.77E+22;-0.5;#Bund darf sich nicht aus Hochschulfinanzierung zur<fc>ckziehen. #Eckpunktepapier #ostdeutscheWissenschaftsministerien
800;9.12E+22;1;Ein historisches Ereignis! Wir sind drin! #AfD
801;8.81E+22;0.5;Alles keine Utopie. 2030 die Kohle abschalten: Geht. Nat<fc>rlich. Zeigt die @greenpeace_de Studie. Daf<fc>r arbeiten wir:
802;8.60E+22;1;So viele Menschen engagieren sich f<fc>r unsere lebendige Zivilgesellschaft danke daf<fc>r! Gr<fc>neHochsauerlandkreis
