sentimentScore;text
1;ganz besonders freue ich mich  auch  der    dte  amp  gemeinden  wahlkreis  gewinnen  bestes ergebnis dieses mal niederfrohna  653c   3e64   613c   3e30   623c   3e63   653c   3e64   623c   3e66   383c   3e36  cdu
0;mit   gehts heute zur zentralstelle cybercrime der bay justiz  bamberg  spannender termin  
-0.5;eigentlich sollte ditib gutachten  rheinland pfalz schon  sommer vorliegen   jetzt wird    hjahr  
0;jetzt bitte die wahlkampfversprechen einl  sen      00a0   00bd     00b8    
0; war die cem session  mainz  viele fragen von vielen   rger innen  vielen themen   darumgruen
0.5; danke    009f      008d 
0;ich habe ein video  einer  playlist hinzugef      art12 berufsfreiheit
0;diese zehn sind zum theatertreffen der  eingeladen   tt17
0;heute 
0;stimmt 
1;herzlichen   ckwunsch  deutschland  
-0.5; die fdp segelt halt lieber oder spielt tennis 
-0.5;   wenn trump erfolgreich  amp  winner sein will  muss  zeigen  dass  etwas    amerikanische geselschaft tut world2nd   
0;bundesregierung    sollte  mit amicus curiae brief unterst  tzen 
0.5; sie haben humor  gute nacht 
1;herzlichen   ckwunsch  eine installation der   nstlerin rebeccahorn ist auch   werk  weimar  sehen 
0.5;ich bin bereit die      abzugeben    
0.5; das nennt man dann wohl eine punktlandung    
-1;strafz  lle amp dumping schaden   ndern selbst     ist   rker koord  wirtschaftspol amp faire handelspol notwendig trump
-1;euro erfolgsstory   teil  die jugendarbeitslosigkeit  spanien betr     prozent   rausausdemeuro afd
0.5;weil die   rger innen argumenten zug  nglich sind  abw  gen   anders als politikerarroganz oft behauptet 
0.5; also auch gegen deinen kollegen wild  sehr gut  kann ich dein einschreiten gegen die faschtischen aussagen irgendwo nachlesen 
-0.5;afd m  nster warnte stets vor salafisten   261d   fe0f   wurde aber die mahnerin    bek  mpft  schluss damit     00a0   00bd     00b8   00a0  islam nrw
-1;der tod kommt schleichend  heute  landtag brandenburg ber berlin
1;sch  nen freitag    
-0.5;bei der   ngst getesteten rakete von nordkorea soll  sich  ein neues modell handeln 
1;  jahre adfc wismar    ein toller tag    das radfahren     00a0   00bd     00ba   00b5   wismar     00a0   00bd     00b8   008a     00a0   00bd     00b8   008a    isst lecker hier  gasthaus   bsche   
1;ein toller abend  tiefenort saarland cdu
0;    wer will  dass die eu bleibt wie sie ist  der will nicht  dass sie bleibt  agh
-1;krankenkasse   sst todkranken lukas     stich
1;gratulation nach kiel  gleichstellung quote frauenpower
1;daniela  amp  gerlinde sind das erste berliner frauenpaar  hurra  amp  herzlichen   ckwunsch ehefueralle
0;ich habe ein video  einer  playlist hinzugef      art   versammlungsfreiheit
0.5;jetzt expertengespr   zum thema antizyganismus  deutschland 
1;wirtschaft   brummt  auch  landkreis harz   wirtschaftsminister 
0;zukunft bildung  prien und brackmann      geesthacht
0;    berlin wird eben  berlin regiert und nicht  moskau 
0;gro   koalition  btw17
0;   eil    die afd   hlt alexander gauland und alice weidel als spitzenkandidaten  mehr dazu    rze bei uns 
0.5;wenn ihr euch selber eine meinung bilden wollt   kommt vorbei
-1;nach wie vor   weniger lohn    frauen  schwesigs entgelttransparenzgesetz wird daran wenig   ndern
-0.5;das    chte  montag gegen australien mit trauerflor spielen  confedcup kohl
0;der   achava jazz award geht      fractal limit     sentiert bereits eine kleine   rprobe 
-0.5;auf dem dorf    ringen scheint die cdu  beliebtheit verloren  haben 
-0.5;damit die rente nicht verschwindet        00a0   00bd     00b2   00b0     00a0   00bd     00b1   00a9   200d     00a0   00bc     00bf   00ad   00a0 wir haben  ein konzept      00a0   00bd     00b3     und die  haben vorgelegt 
1;wunderbar  uns allen   dazu   ckwunsch  nun kann  los gehen  kiezclub ist zur    connewitz 
1;infrastruktur  politischer wille und langer atem haben   nemark zum paradies    fahrradfahrer gemacht 
1; ein townhall abend als sidekick von  macht riesenspa    danke    die einladung   
1;herzlichen   ckwunsch  lieber tobias jugendforscht
0;jetzt auch auf   auf  und bald auf  und  hintergrund zeitschrift 
0;lasst die menschen selbstbestimmt entscheiden schoenewelt voteleft vote4nutria btw17 zukunftholen
0;innenausschuss brandenburg  beginn  uhr  ist jetzt schon beim top verschiedenes
0;  hle rein  wahlkampfleiterinnen treffen sich    wahlsieg  arbeiten  bochum btw17 spd
-0.5;herr   was sagen sie denen  die unter anderen voraussetzungen eine wohnung gekauft haben  das diskutieren wir danac
0;martin   mpfig     ber 
0;fortbildung ist anwalts liebling 
0.5;das institut der deutschen wirtschaft hat nachgerechnet  und  wollen familien   rker entlasten als 
-1;ich glaub   hakt  das soll die industrie mal sch   selber zahlen 
0.5;dann wei     wovon  spricht  wenn   gelungene integration geht 
-1;erst schleswig holstein und nordrhein westfalen  jetzt niedersachsen  rotgr   ist  ende  dieser politikentwurf hat keine zukunft 
1;gro   freude auch meinerseits     00a0   00bc     00bc   00b9 
0;john lennon   wittenberg bei      00a0   00bd     00b1   008d 
-1;  sch    krank  kommen ist trotzdem quatsch 
0;ich tippe  eher auf ein will ich auch  von merkel und der cdu 
0.5;  unsere antwort gab    wie schon   schon ein bisschen    her      00a0   00bd     00b8   009c  liebe      aus der kampa17
-1;bunreg   uscht   ffentlichkeit bundesrechnungshof entlarvt plan    privatisierung der autobahnen durch die hintert  
0;gleich r2g gespr   zum thema haushalt und finanzen     thueringer denkfabrik
0;anna spricht  blankenese zum thema  rechtsstaat vor religi  sem extremismus sch  tzen  fdp hhbue   
0;einblick  die jugendstilkirche adorf neukirchen auf dem   chsischen jakobsweg   
0.5;ministerpr  sident th  ringen        mit patenschaf    rosa    die hoffnung der archeh     
-1;  00ab ant  nzer  00bb  schlagen   nner  berlin sch  neberg  berlin
0.5; dann mal prost 
1;sch  nen dienstag 
0; bleibt spannend   innenminister richard dewes     die initiative nicht weiter den linken   berlassen
-0.5;sch      ren  dass die  viele neue mitglieder hat  wer hat noch nicht  wer will noch  bpt17
1;starkes schlusswort von  zum tvduell   ist zeit    mehr gerechtigkeit   ist zeitf  rmartin 
-1;    00a0   00bd     00b3   00a2 afd   sst taten folgen und beantragt verbot der gesichtsverschleierung wir wehren uns gegen falsche toleranz      00a0   00bd     00ba   00ab 
0;hessen unterst  tzt investitionen von bahn  nvv  vrn und     bahnh   sind visitenkarte des   pnv     
0.5; geht los  prideparadebudapest     00a0   00bc     00bf   00b3   fe0f   200d     00a0   00bc     00bc        00a0   00bc     00b7   00aa     00a0   00bc     00b7   00ba 
-1;die   nen wieder  tierschutz predigen und dann  was   11elf l  hrmannsteigtum ltwnrw
-1;was ich von tillich gerne   ren   rde  rassismus geh   nicht  bautzen  fail
0.5;  fighaltung von millionen hennen beendet  cdu wollte das nicht nur mit gr    tierschutz  
0.5;sicheres herkunftsland  demaizi   verbringt sommerurlaub  afghanistan
0;  bundesliga spieltag  klingbeil     mer  
0.5;heute bei pulseofeurope  hannover  sogar unser ministerpr  sident  war dort     frankreich weise   hlen      00a0   00bc     00b7   00aa     00a0   00bc     00b7   00ba 
0;aus aktuellem anlass wendt  
0;artikel von          informatik spektrum    algorithmen meinungsbildung   
-0.5; stand gestern schon  focus  nicht nur spiegel online lesen     009f        
1;alles gute zum weltfrauentag 
0;zur   ffnung des  hier meine frage zur forschungsf  rderung   
-0.5; ernstfall   paris    ssen wir die bundeswehr  innern  unterst  tzung bitten   rfen  herrmann klartext csuam2017
0.5;merkel  die   tterrente soll nicht mehr voll auf die grundsicherung angerechnet werden  wahlarena fedidwgugl
-1;das bedenkensecond der fdp bei atomkraftwerken hat die deutschen steuerzahler milliarden von euro gekostet 
-0.5;als cameron  britische konservative   tigte  pro europ  ische   verlassen  begann fiasko der  zum schaden    
-0.5;  nischer premierminister rasmussen gibt offen   dass muslime bereits teile des landes beherrschen  afd
-0.5;gesetzentwurfehe    alle den    ngst eingebracht haben abstimmung wird von union  amp  spd blockiert
1;war richtig toll bei euch  gera  viel erfolg  liebe   
0;ff olgen sie diesem account  
0.5;fakenews  wir haben  allen koalitionen steuererh  hungen verhindert  mit kollegen  fdp steuern gesenkt  cdu
0;peter altmaier  gast  viersen btw17
-0.5;erneuerbare abregeln    atomstrom ist falsch    
-0.5; also hinten  publikum  ich stand viel das wort populismus 
-1;schluss mit der kriminalisierung von irregul  rer einreise    anzeigen sind  zuviel  refugeeswelcome
-0.5;respekt vor den organisatoren  aber die verweigerung gro   islamverb  nde und der   rftige besuch zeigen ein eindeutiges bild  k  
-1;schw     bei dem   rftigen ausgang des referendums   tte auch keine person weniger  knast sein   rfen 
0;vorreiter    verbraucherschutz gesucht  deutsche stiftung verbraucherschutz vergibt     ihren bundespreis
1;tolle veranstaltung  der   nettetal mit landtagspr  sidentin barbara stamm und  btw17
-0.5;wenn die linken deutschland  sehr verabscheuen  warum sind sie dann  bundestag traudichdeutschland afd antifa
-0.5;irgendwie tut  immer   als   alles alleine   sen   nnte  das geht aber nicht  einer demokratie 
-0.5;  und viele andere journalist innen  lehrer innen  politiker innen  wissenschaftler innen sitzen immer noch  knast freedeniz
-0.5;mit der  habe ich   ber aktuelle fragen der pflege  und gesundheitspolitik gesprochen 
1;christian   ning wird nach  jahren als landesgesch  ftsf  hrer der spd  kiel verabschiedet alles gute 
-0.5;nach anti terror einsatz  keine todesliste
-0.5;r2g liefert  weiter geht  heute   mit dem doppelhaushalt18   thema   erdem die leidige debatte   angebliche leitkultur plenumth
-0.5; alter wein aus gebrauchten schl  uchen  word 
-0.5;sammelabschiebungen nach afghanistan stoppen  berlin wird sich daran nicht beteiligen 
0.5;die schattenjahre sind jedenfalls vergangenheit  gro   andrang bei der vorstellung des buches von 
-0.5;neokolonialismus   nix aus der geschichte gelernt 
0;worum  katholiken beneidet hat  m  nchnerkirchenzeitung verraten das ganze interview  mittwoch
0; sieht die aktuelle prognose    die bundestagswahlkreise  schleswig holstein gerade bei election  aus 
1;die linken laufen sich warm  lebe die demokratie 
-1;die schw  che der spd  sie macht das  was der partei nutzt und dem land schadet  muss sich nur noch rumsprechen   
1;gestern dritter sch  ner termin  begehung des neuen baugebietes nettetal leuth mit vielen freunden aus cdu und neuen bewohnern heimat
-0.5;rassismus ist das problem  nicht gefl  chtete   beitrag von    und mir   
-1;unerwarteter einflussfaktor auf die abstimmung gleich  totalchaos beim fahrdienstleister des bundestages  letzten tag des vertrags 
-0.5;     was davon ist bittesch   der bund verantwortlich  koellealaaf
-1;artikel lesen  dazu   llt einem echt nichts mehr ein  unfassbar marschdurchdieinstitutionen
0.5;ehef  ralle   warum merkel   tzlich nicht mehr mauert  amp   gewonnen haben 
0.5;   deniz aus hamburg freedeniz
1;bestnoten der   hler    die spd steuerreform  das zieht uns wieder nach vorne 
-1;sportgericht verurteilt nicht nazi fans  sondern diejenigen  die sich gegen nazis stellen  fassungslos  babelsberg
0.5;mit  heute  der oberpfalz unterwegs    eine   kologische landwirtschaft 
0.5;liebe   zur info  das ist neoliberal  puls4 nrw17
0;mit meiner kathiausfranken  besuch  der gedenkst  tte buchenwald
-0.5;exakt   steht nicht die   rde des deutschen ist unantastbar 
-0.5;rotrot mit neuem   hepunkt  wahlkreis des   linke will forster spd   rgermeister abw  hlen lassen
-1;die zahl gewaltt  tiger   bergriffe auf polizisten und polizistinnen hat  nrw einen   chststand erreicht 
-1;kim droht mit angriff auf  festland  usa reagieren ungew  hnlich scharf
-1;amri war bis 53min vor dem anschlag breitscheidplatz  der fussilet33 moschee und wurde dabei gefilmt   
0; berichtet   ber neue  studie  gewalt  der pflege  die vollst  ndigen ergebnisse gibt  hier
0;zwischen entsetzen und freude      00a0   00bd     00b8   00b1  btw2017 darumgruen noafd
-0.5;irgendwo muss  das geld    die privatschulen der spd kinder herkommen    traudichdeutschland afd
-1;gei  ler war ein meister des geschliffenen wortes und der geistreichen zuspitzung    zum tode heiner gei  lers 
0.5;das war eine spannende veranstaltung themar idz the1507
-0.5;   jedes neue elekroauto braucht soviel strom wie ein haushalt   
0;mit dem aktuellen newsletter erhalten sie informationen aus politik und wirtschaft sowie die   chsten   
0.5;moin moin pl   und dem rest der welt     ein paar gespr  chsterminen steht nur die sitzung des polizeibeirates   
-1;wer den hitlergru   macht  sieg heil oder auch heil trump ruft  ist nicht alt right sondern ein verdammter nazi  charlottesville
0;neuer sprecher der spd abgeordneten aus schleswig holstein ist   seine stellvertreterin ist 
0.5;festakt  landtag zum reformationsjubil   und die musikalische begleitung durch erhard ufermanns jazzformation 
1;spd   llig baff  sozialdemokratische partei holt mit sozialdemokratischem programm  spd labour labourmanifesto
-1;man kann viel   ber die linksradikalen schimpfen   besser ist aber  sie    sich selbst sprechen  lassen 
0;   blick aktuell    berichtet   ber unsere veranstaltung  letzten sonntag mit brigitte seebacher und   
-0.5;  schulz warnt vor   chtlingskrise  sein vorschlag  transitzonen  grenzkontrollen  weitere sichere herkunftsl  nder will die spd nicht
0.5;wussten sie       amp  viele mehr unterst  tzen angela merkel  machen sie mit  27a1   fe0f 
1;  sehr richtig 
-1;nicht fair  schulz wird   ndig ins wort gefallen  merkel nicht tvduell kanzlerindevotismus
-0.5;jetzt hoffentlich    alle klar  ohne kohleausstieg kein   ner koalitionsvertrag bdk2017 parisagreement
1;letzter schultag  endlich ferien  ich   nsche allen eine erholsame ferienzeit  sch  nes wetter und viel spa   mit   
-0.5;die identit  ren haben  somit bisher geschafft  insgesamt quasi   personen illegal nach europa  bringen 
0.5;dass sich die   hrenden staaten der welt  format    gemeinsame   sungen  einen tisch setzen  ist ein ermutigendes zeichen g20hh2017
0;    eckpunkte radgesetz  gesch  tzte radwege hauptverkehrsstra    100km radschnellwege  zehntausende abstellpl  tze
0.5;zukunftspd schulz will arbeitsmarkt    langzeitarbeitslose   rken  das hilft vor allem strukturschwachen regionen 
0;rektor schmachtenberg der rwth aachen ruft  solidarit   mit den verfolgten wissenschaftlerinnen  auf
-1;haftstrafen     nazis nach   berfall   ballst   th  ringen demn  chst mehr bei 
-1;erst mit troika  amp  mafia methode flugh  fen griechenland  ramschpreis holen  dann zeche prellen fraport
0.5;auch die arbeitsweise des parlamentes interessierte meine besuchergruppe aus der heimat   bundestag
0.5;noch nie wurde  nrw  viel geld    gute bildung ausgegeben wie mit schulministerin  
-0.5;habe ich was verpasst  nach den heutigen schlagzeilen muss martin schulz bei der saarlandwahl als spitzenkandidat kandidiert haben 
0.5;regensburg als vorreiter  ein neuer trend  das lastenfahrrad
-0.5;korruptionsbek  mpferin  diese frau legt sich mit den   chtigen rum  niens 
0;  chtlingsgipfel  europa will hotspots  der sahelzone  von christian schubert  paris 
-1;meine stimme ist sie nicht  leider wird verschwiegen  dass sie  sed wiedergr  ndung  th  ringen mitgewirkt hat 
1;die vernunft und die weitsicht haben gesiegt  weg     semesterapparate und kopierfreiheiten von forschern frei
0.5;sollten sie  wagen  sitzen  sitzen sie  wagen   danke liebe bahn    klare bahnansagen
0;cdu setzt auf mehr innere sicherheit  via 
-1;journalisten  die  arbeiten  brauchen sich   ber den l  genpresse vorwurf nicht  beklagen  fakenews
0;   wollen autobranche mit anreizen reformieren
0;auch hochguldurexport genannt hessenvorn
0;schulen  die    kinder   hrender sozialdemokraten geeignet sind  nix inklusion  gesamt und  modernes zeug 
-1;anschlag  stockholm  usbekistan   ckt ins zentrum des terrors
1;der abschluss des tages wird gro  artig  abschlusskonzert des festivals   kloster eberbach 
1;herzliche einladung  einer vortragsveranstaltung  dienstag    august    uhr  gasthof ochsen    
-1;schade  aber   kann nur besser werden  nurdiebsg
-0.5; sollte nicht aus kontext  herleitung  der rede gerissen werden  beschreibt   gliches szenario  nicht mehr und nicht weniger
-0.5;lesepflicht    alle  die angesichts der presse  befristeten stellen reflexartig auf unternehmer schimpfen 
-1; das ist schlicht die unwahrheit  wie der antrag beweist  ihr verliert inzwischen alle skrupel  oder 
1;herzlichen   ckwunsch   zur neuen aufgabe     
-1;die nrw spd wird zur gefahr    ganz deutschland  auch amri lebte dort afd berlin
0.5;jetzt bewerben    unser dorf hat zukunft 
1;familie ist  hause  besten 
0;haus von rosa parks  wedding  kiez spaziergang mit spd abteilung  
-1;   steht das  nur weil die  und  falsches immer wieder wiederholen  wird  dadurch nicht richtig 
-1;gef  hrlich nah    berwachungsstaat fdp kritisiert geplanten zugriff auf passbilder durch polizei  amp  geheimdienste
0;details zur neuordnung der bundl  nderfinanzen 
0;winterfest des karnevals  ruppichteroth   mit unserem landtagsabgeordneten dirk schl  mer 
0;  taucht bei google ein  die renaissance   eine cardboard machts   glich 
0; ende des tages noch eine runde element  crime
-0.5;auf geht  zur   nchener sicherheitskonferenz  viele gespr  che stehen  kalender  vielleicht geht   auch mal    stungskontrolle 
-1;spd muss gerade  dem thema reden  
0.5;die antwort auf gewalt ist die offene gesellschaft  die antwort auf entgrenzung ist heimat      kretschmann
-0.5;wahl  medizinische versorgung  einer   lter werdenden gesellschaft ist nicht billig   hilde mattheis  spd 
-0.5;   ausstellung  schloss wird teurer    versorgt r2g seine linke klientel auf unsere kosten afd
-1;das schamgef   nach  jahren schlechter regierung ist unterausgepr   
0;vor  jahren starb willy brandt 
0;  ich schaue mal nach  vermutlich  regierungsprogramm 
0.5; hast deinewahl mit  verpasst  kein problem  hier kannst  das interview jederzeit nachschauen 
0;heute weiter  endspurt unterwegs  dann zum kreisfeuerwehrtag  kempen  
0;das etwas andere sharepic zum equal pay day  denn auch das bonner frauenmuseum braucht geld 
-0.5;nicht   cke ist das problem sondern das   lkisch nationalistische netzwerk das die afd   hrung seit jahren befl  gelt
0.5;libert    egalit    fraternit    das hat frankreich heute gew  hlt  die grande nation war  ist und bleibt  der mitte und  herzen europas 
0;   lesen sie einfach mal meine damalige anfrage  danke 
-1;smart verbrennt unsauber   sinkt co2 aussto    feinstaub aussto        als lkw  umweltschutz durch menschentod erkauft  vorsprung  betrug
-0.5;was der vs  alles  werbemitteln hat  wenigstens wird dieses geld nicht     leute ausgegeben  letzteaktion
0;retweeted   gerald schneider    aschermittwoch mit vertauschten rollen  schulz und die spd   
0;wer  d  sseldorf nicht dabei sein konnte  jetzt noch ein facebook live vom balkon  
-0.5;klingt eher  als   tte sich  trump unterworfen      der wortwahl   
-1;die demokratie geht nicht mit einem gro   knall  grunde  sondern still und leise  und  fast  alle schauen  afd
-1; staatsversagen oder     
0;bundesgesundheitsminister hermann    auf der conhit ist   ffnungsredner
0; zwickau gibt  streit  ein graffiti   die ganze geschichte und ein voting hier 
-0.5;endlich kommt spd zur vernunft  erkennt  dass dauer doppelpass integration erschwert   und  sind und bleiben hier das original 
0;bin mal gespannt  wie der vergleich koa vertrag schwarz gelb nrw und jamaika  ausf  llt      
0;journalist deniz   cel muss  untersuchungshaft  das hat ein   rkischer haftrichter entschieden 
-1;gro    wie  die nazi verharmlosung von trump seziert
-1;sie hat gepokert und sie hat verloren  premierministerin may konnte die briten nicht   berzeugen 
0.5;auf geht  zum   fahrrad aktionstag    bin auch mit drahtesel unterwegs    653c   3e64   613c   3e30   623c   3e64   653c   3e64   623c   3e38   383c   3e65 
-0.5;petry auf die frage   rundfunk besser organisiert ist als     fast   berall   wir schauen  geringere kosten 
-0.5;selbst sehen wie sich sog  retter als schleuser bet  tigen  hier seawatch
1;allen sch  lerinnen und sch  lern einen guten start  das neue schuljahr   der freiherr vom stein schule    
0.5;freiheit und sicherheit   auf dem podium beim lloyd gymnasium
-0.5;das hier habe ich gerade retweeten wollen  ist  deutschland zensiert  bitte sch   hochgef  hrlich 
1;die  meldet  alle menschen aus der   lner seilbahn sind gerettet  gro   danke  die feuerwehr   
-0.5;das   pelhafte und unparlamentarische auftreten der afd macht deutlich  was sie vom ltbb     
0.5;     ich finde beide sind gute minister  einer ampel koalition 
-1;politik ist eine hure          aus dem   zeichen leak habe ich ein psychogramm der afd  sinkflug destilliert
0;nicola beer interview     00a0   00bd     00b3   00bb   den heute beginnenden sondierungen    00a0   00bc     00b7   00af     00a0   00bc     00b7   00b2       
-0.5;agh ber m  ller spricht von einer kette von   rgernissen beim ber   erkennt leider nicht  dass  ein glied dieser kette ist 
1;guten morgen      fe0f  und liebe      aus dresden     00a0   00bd     00b8        00a0   00bd     00b8        00a0   00bd     00b8       freudig hier  dresden
-0.5;logo der verbotenen organisation blood amp honour und   beleidigung  wurde rausgezogen the1507
0;cybersicherheit kennt keine   ndergrenzen der bundesinnenminister bei berlinklausur  
0;gabriel spricht sich    direkte verhandlungen mit nordkorea aus   machthaber kim sei nicht irre
0;wie bereitet man sich  besten auf den neuen job vor   
0;landesvorstandsmitglied der  gestern  arnstadt angegriffen  afd btw17
-0.5;heute auch nochmal veranschaulicht bekommen  rechts sein macht  richtig schlechte laune 
-1;ismail tipi  kinderehen zerst  ren die zukunft junger   dchen
-0.5;don quixote hatte sich auch schon ganz  virtuellen welten verfangen  und wie don trump ist  auf seine eigenen fakenews hereingefallen 
0;wahlkampf aus dem kanzleramt  bundesrechnungshof will  00a0 cdu jobs von merkel mitarbeitern   fen
0.5;wahlkampfendspurt  schwerin  starke frauen    den bundestag  ich unterst  tze  btw17
0.5; geht los  linkebpt sozialgerechtf  rallle
0;radeln  zwickau  grillen    diskussionen  oberlungwitz   suhl    hainic
-0.5; und was soll der gesetzentwurf daran   ndern   ist keine einzige regelung fuer schauspielerinnen vorgesehen  hab ich    berlesen 
0;zukunftwirdausmutgemacht  lasst uns   ber reden     tagen mit katrin  regensburg     get
0;   alle berliner innen sollen innerhalb von  tagen ihr anliegen beim   rgeramt erledigen   nnen
0.5;italien entscheidet sich    impfpflicht kita etc  richtiger weg  wie  unserem antrag    berlin 
-0.5;das ist leider faktisch falsch  gewalt ist auch und sehr oft die sprache der antifa und linksautonomen 
-0.5;rededauer immer umgekehrt proportional zur    der geldsumme   jew  titels   haushalt
1;gute idee  machen  bin dabei 
0;   interview mit hans christian str  bele  der taz         juni  und geheimdienstkontrolle
0;muss man wissen 
0;sie wissen noch nicht  wen sie   hlen wollen  finden sie  raus  w  hlenistwichtig btw2017
-1;wie verblendet  hasserf  llt und unmenschlich muss jemand sein  der   eine menschenmenge   hrt und wahllos leben zerst  ren will  schweden
-1; ist schon  nach   wenn kinder als berufswunsch    dschihadist    angeben und  schulen islamistische terrork  mpfer malen 
-0.5;nur konsequent  antidemokratische hohlphrasen von den genossen der spd machen wir afd ltnrw
-0.5;mda   ser  afd  sieht filmf  rderung kritisch  geld der berliner steuerzahler    nischenprojekte und genderfilme verschwenden agh
0;unser clip zum equalpayday hermitderknete
0;heute bundespr  sidentenwahl  ich   hle steinmeier  aus   berzeugung 
-0.5;gipfel des zynismus  angebliche   stenwache libyens  die seenotretter angreifen sind von  ausgebildet finanziert
0;die quote stimmt immerhin     00a0   00bd     00b8    
-0.5;hallenbetreiber sagt    erdogan minister darf nicht  frechen reden
-0.5;was man zur halbzeit festellen kann  die afd hat bislang thematisch quasi nix zur debatte beizutragen  wahlarena kleineskaro
0.5;internationale presse  merkel demonstriert gegen  ber trump moralisches   ckgrat
0;weiter gehts  vorstellungen der kandidatinnen    platz      und sabine zimmermann  saxlpt
0.5;ihr sucht eine neue herausforderung  der hamburger politik  ich habe  ein angebot    euch   hhbue b  rgerb  
-0.5;    eilmeldung     osze  referendum  der t  rkei entspricht nicht internationalen standards  
-1;das ist mehr als billig    cherlich  ist doch wohl nicht ihr niveau oder       00a0   00be     00b4    
0.5;martin schulz spricht  seinem wahlkampf viel von respekt und ist gerade dabei  ihn sich selbst  verdienen
-0.5;dieser g20 gipfel  hamburg versammelt  teilen potentaten   sungen der globalen konflikte und gerechtigkeitsfragen liegen ferner denn  
0;der diesel funktioniert sagt prof  thomas koch  wissenschaftler  karsruher institut    technologie  hier   
1;gro  artiges spiel  herzlichen   ckwunsch  ebsfcu
0;vielleicht war das der letzte sch     tsommer sonntag  diesem jahr  beim lauftraining  goseck und eulau   
1;freue mich heute auf ein paar sch   aufnahmen  lindow  neuruppin und neustadt  btw17
-0.5;wegen eines medienrechtlichen fehlers der autoren verwirft ostbeauftragte eine ganze rechtsextremismusstudie
0.5;suserfest konstanz  amp  allensbach  oktoberfest konstanz    bin jetzt gut  festform  aber mein lieblingsfest kommt noch    llefest    653c   3e64   613c   3e30   623c   3e64   653c   3e64   623c   3e38   383c   3e61 herbst
0;wahlkampf vorbei   kann man dann auch das ermittlungsverfahren gegen afd chef hampel wieder einstellen ltwnds17
0.5;wir freuen uns   dienstag    mit sch  ler innen und    ber trump und klima  diskutieren   hlt
0.5;ihr findet die zeitumstellung auch doof  dann    hlen und  ist sommerzeit  ganz europa    immer       fe0f 
-1;gestern  kanzlerin fordert onlinewahlen  verheerende digitalpolitik  kaschieren heute  massive sicherheitsl  cken  bestehenden systems
0;rodalben  wolfgang denzer ist neuer verbandsb  rgermeister   fkk 
0;  ckblick auf die landesvertreterversammlung der cdu sachsen   die   chsische union 
0;jetzt amtlich  der linke schulz will steuern nicht senken  die afd steht    niedrige steuern und sicherheit 
0;morgen angela merkel  nsaua  viele offene fragen   und wie sie als oberste aufseherin   ber die geheimdienste das bkamt   hrt 
-0.5;  eine wertediskussion  die manch einem verloren gegangen ist 
1;armin   ller stahl ist ein gro  artiger schauspieler und ein wunderbarer mensch   unterst  tzt martin schulz 
-1;antisemitismus fiel ihm   brigens auch nicht schwer  aber keine sorge  habe die arbeit unter zeitdruck angefertigt
0;mit einem boot zum schnorcheln  anschlie  end pause auf eine insel und schwupp  schon eine neue frisur 
0.5;  mir solls nicht scheitern
0; tag vor der   ffnung der  geht  heute  erster linie  mobilit   und verkehrswende 
0;das thema gerechtigkeit wird immer mit der  verbunden sein       interview     btw17  amp  g20
0.5; gibt nichts gutes     man tut     
0;bundeskanzlerin merkel  zdf sommerinterview      uhr   und  livestream auf heute  berlindirekt
-1;nordkorea droht den usa mit einem atomangriff  sollten die amerikaner einen   hrungswechsel herbeif  hren wollen 
1;kluge mann 
-0.5;der richtungsstreit  der cdu beginnt nicht erst nach der wahl   ist  vollen gange 
1;sehr gute landesvorstandssitzung seit  uhr  dessau  aufbruchstimmung  jetztistschulz
0;morsche    bringt dies   spricht  mittwoch zum thema finanzen kommunen  hlt   
0.5;  uft      
0.5;zum  geburtstag eines leider fast vergessenen gro   denkers  walter benjamin dazu auch
-1;  00bb ein solcher kodex ist vollkommen   berfl  ssig  weil  genug internationale und   lkerrechtliche regelungen gibt  00ab 
-0.5;trotz islamistischem terror  fordert kardinal marx weiterhin toleranz und offenheit gegen  ber muslimen
0.5;guten morgen aus bordesholm gestern wahlkampftour nach norderstedt heute zun  chst kieler   rotermine 
-0.5;rent  spahn   nrw gab  das doch schon  rent    ttgers  wir erinnern uns  die cdu kennt sich  mit geld aus 
0;spd   utet traditionelles linkes halbjahr vor wichtigen wahlen ein
-0.5;ein sch  nes bild   sozialdemokraten  und merkel  links  die steht falsch      00a0   00be     00b4   00a3 
-0.5;nachdem sich die spd gleich  wahlabend aus dem staub gemacht hat  sind die optionen begrenzt  oder nicht 
0;das movieplexx zeigt den film where  miss zum internationalen frauentag        einer sondervorstellung
-0.5;kritik  neuer  aus bremen wegen drastischen   ckgangs der beratungszahlen  bund soll handeln 
1;blaibach weltweit auf platz   das ist doch mal ein zeichen  dass kultur auf   chstem niveau  gerade auch auf dem   
0.5;diskutiere mit uns auf dem buko   ber unsere zukunft   und wie wir die welt ver  ndern   nnen  bevor  andere tun 
-1;die analysesch  rfe und  tiefe des ard chefredakteurs rainald becker bleibt unerreicht  tvduell 
0;  nnen wir das  machen           653c   3e64   613c   3e30   623c   3e64   653c   3e64   623c   3e38   383c   3e30 
0.5;   eine kultur des respektvollen zusammenlebens anstelle leidiger leitkulturdebatten  hier meine rede plenumth
-1;etwa vor dem sultan buckeln und bauchkriechen    lachhaft 
0;nicht verpassen  morgen   uhr     schlussrunde zur btw17 mit fdp chef 
0.5;too close  call   das rennen  platz3 ist   llig offen  nochmal alles geben  darumgruen
