ID;sentimentScore;text
886540005925150720;NA;in weimar wird ne studikneipe geschlossen  da vermieter in neuem vertrag nen regelmäßigen afd-stammtisch verlangt #Thueringen
877887137630232576;NA;Gestern i.d. #bvvnk war's noch nicht sicher eben die #Abwendungsvereinbarung für 2 Häuser unterschrieben #Neukölln 
895319455206486016;NA;Das werdet Ihr in #Koblenz bald öfter sehen!@PatrickZwiernik #BTW17 #BTW2017 
847761022391906304;NA;In der @rponline über die Spionage-Affäre.@Mayntz 
862908492415479808;NA;#Grüne Lebensaufgabe: diesen Planeten für unsere Kinder erhalten. Diese Aufgabe geht weiter.... #ltwnrw17  
868394187758206976;NA;„Vor Ort nehme ich eine Wechselstimmung wahr“ | Gardelegen - 
823861011874803712;NA;„Er hat uns Deutschen gut getan“ – Vertreter aus Politik und Gesellschaft nehmen Abschied von Roman Herzog 
839882923083980800;NA;Schlecht für Sparer &amp  Verbraucher: Wegen #Merkel s fataler Europolitik hängt Status quo von #EZB-Geldschwemme ab. 
879356172733743104;NA;Fassungslos! @cducsubt blockiert Abschaffung #stoererhaftung=Sabotage kurz vor Bundestagswahl! @fdp @Liberale_News 
818513369443536896;NA;Fleischhauer! Sicherheit in Deutschland: Failed State NRW  via @SPIEGELONLINE
850306994804273152;NA;#hopeat9pm mit Bundesfinanzminister Wolfgang Schäuble @BMF_Bund @HopeViolin @rbbFernsehen berichtet: 
894900431855419392;NA;Das #Kreuz immer am Mann und ein eigener Gebetsraum im Heimatministerium - @Markus_Soeder über #Glaube und #Gebet  
908380750642327552;NA;Ist doch klar:Wer Demokratie WÄHLT keine Rassisten. #aktionstag #btw17  
908657723159478272;NA;#LottoBayern unterstützt den Deutschen Basketballmeister aus #Franken  #Brose Bamberg für weitere zwei Jahre. 
874314450865709056;NA;Auf dem @hessenSPD Stand in der Landesausstellung am #Hessentag in #Rüsselsheim #Hessentagnews 
879607679647436800;NA;Geht's noch  @cducsubt ? #ehefueralle JETZT  diese Woche! Keine Ausreden mehr!
903643890955190272;NA;Schickt Tegel endlich in die wohlverdiente Rente! Hier geht's zu unserer TXL-Resolution:  
868099945349382144;NA;Präzisierte Nicht-Auskünfte zu Observationen von linken Projekten zu #le1803 #Sachsen  
864014474931445760;NA;Die grüne Eigenständigkeit wird mehr und mehr als Orientierungslosigkeit wahrgenommen. Doch gerade auf rauer... 
901050952853192704;NA;Zum Zeugen Temme gibt es heute Verstärkung mit dem Kollegen @gerhardmerz
875341970872442880;NA;Weiter gehts nach gutem Gespräch @TLEV_Kita zu Qualität+Betreuung in Kitas im Erfurter Rathaus mit Frasi @gruene_erfurt &amp  Stadtrat #Erfurt
875836526495715328;NA;Armin Laschet über Helmut #Kohl: Er hat gesagt: Ihr müsst euch um die Welt kümmern. Nicht nur um euren Wahlkreis.
843734429516382208;NA;@Woxl0r Ich bin übrigens Sprecherin für Gleichstellung. Nicht Sprecherin für Frauen. Der Unterschied sollte Sie erfreuen. #justsaying
885930693985013760;NA;Thomas Lippmann: Minimalplanung versperrt Perspektiven für ganze Schülergeneration!  #ltlsa
906442365673590784;NA;Armin Müller-Stahl ist ein großartiger Schauspieler und ein wunderbarer Mensch. Er unterstützt Martin Schulz. 
864957180444913664;NA;Bundespräsident: Nicht zulassen  dass bei der #Inklusion alles schlecht geredet wird. 
898868043962617856;NA;BANKROTT-ERKLÄRUNG BEIM THEMA INNERE #SICHERHEIT IN #NRWDas Versagen beim Schutz der deutschen #Grenzen... 
865803233071161344;NA;Guten Morgen! Demnächst unterwegs nach #Filderstadt. Hoffe das Präsidium der @spdde hat bereits getagt um ein has 
900288674641915904;NA;Damals in #Rostock-#Lichtenhagen...Zum Glück sind Angriffe auf Asylunterkünfte heute endlich undenkbar geworden. 
880830343275786240;NA;Letzte Rede von Erika #Steinbach im Deutschen #Bundestag - ausgerechnet zum heutigen Tag der Schande beim Thema... 
908259089599393792;NA;Anti-Tegel-Aktionismus sollte Senat mal bei anderen Themen an den Tag legen. Bildung  Verwaltung  Digitalisierung. TC #agh
883341601401167872;NA;Wünsche allen Kolleg/-innen @Polizei_Thuer  die derzeit bei #G20Hamburg sind  dass Sie gesund bleiben. Gewalt gegen Polizisten inakzeptabel.
839793692135276544;NA;Nachfolgend die Ergebnisse der Mitgliederbefragung zum #AfD-Wahlprogramm für die #Btw17:<U+27A1><U+FE0F>  
915628669095305216;NA;So sieht ein grandioser Wahlabend bei den Liberalen in Hamburg aus!#BTW17 #fdp #denkenwirneu #fdphamburg 
884709342863405056;NA;Genossin der Bosse: Dank #Nahles ist das #Streikrecht in D. jetzt eingeschränkt. Schlechtes Urteil für Beschäftigte.
832675703577415680;NA;@wue_reporter @LexaNadine Oder Joachim Herrmann?  -)
892249657254043648;NA;Niedersachsens Innenminister Boris Pistorius spricht sich für Flüchtlingslager in Libyen aus. 
901899693977997312;NA;Wir kämpfen bis zum 24.09.  dass @fritzfelgentreu  weiter #neukoelln im Bundestag vertritt. Schreib uns  mach mit! 
844867778540593152;NA;Videoüberwachung verhindert keine Anschläge  sagt Markus Beckedahl @netzpolitik: Mein Interview @wiwo: 
822506132870746112;NA;Landeschef #Senftleben eröffnet Landesvertreterversammlung der @CDU_Brandenburg in #Potsdam 
849271746532433920;NA;Unverantwortlich: Brandschutz in Schulen zT über 20 J. nicht überprüft. Gefahr für Schüler z.Z. nicht auszuschließen 
896318008364331008;NA;<ed><U+00A0><U+00BD><ed><U+00BB><U+00AC> Am 24.9. ist Volksentscheid: @OezcanMutlu sagt NEIN zu TXL <ed><U+00A0><U+00BD><ed><U+00BA><U+00AB> JA für unsere Zukunft <U+2705> #TegelSchliessen #MutluDirekt 
830762995751985152;NA;Der erste Wahlgang ist abgeschlossen  nun wird ausgezählt. Die Delegation aus Brandenburg hat klug gewählt.  -)
870767821709598720;NA;@EskenSaskia @CalliopeMini Ich vorgestern <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> @KaczmarekOliver @CanselK #kiezregiert #mint #friedrichshain 
875049149556813824;NA;Volles Haus in der Stadtbibliothek #Magdeburg. Toni #Hofreiter stellt sein Buch Fleischfabrik Deutschland vor. 
895248471065800704;NA;Trotz außergewöhnlicher Kindheit als First Daughter von @BarackObama ist sie ein ganz normaler Teenager geworden der ausgelassen feiert. <f0><U+009F><U+0091><U+008D>
914959133748625408;NA;Ein wunderbarer Musiker ist von uns gegangen #rip Tom #Petty 
910129293107384320;NA;Thomas Lippmann: Eingriffe in die Unterrichtsversorgung und die Lehrer-Ausbildung zurücknehmen #ltlsa 
864471575483043840;NA;Allerdings wirft die SPD Nebelkerzen zur #Autobahnprivatisierung  auch sie will keinen kompletten Ausschluss von #ÖPP im Grundgesetz.
910442192971419648;NA;Warum am So. @Die_Gruenen wählen? Antworten gibt es heute nochmal um 17 Uhr auf dem Schlossplatz. Wir sehn uns! /ta 
919845633036611584;NA;Gute Landwirtschaftspolitik #Grün stärkste Kraft  #Grüne 38 +3 #CDU 31 -3 #SPD 14 -2
912350407636156416;NA;Bei Anhörung zu Hochschulverträgen im #WissForschA zeigte @jule_specht heute  wie es geht: 1 Lob  1 Ergänzung  1 Anregung. Auf den Punkt.
908795123814879232;NA;Gleichstellung ist wählbar! Deshalb Martin Schulz und die SPD wählen. Jetzt den Aufruf unterstützen! #esistzeit 
917322495912480768;NA;Landestagung des EAK der CDU NRW  am 2. Dezember 2017 ab 10.00 Uhr in Münster - Vorstandswahlen &amp  mehr...Infos unter 
860727867914805248;NA;Es ist so ein Wahnsinn  was wir zukünftigen Generationen hinterlassen. Damit muss Schluss sein! 
915468742926196736;NA;Wo ist der #Bundespräsident  der die nötige #Neutralität besitzt und somit geeignet ist für das Amt?
860203351857876992;NA;Der @ArminLaschet saß am Kabinettstisch  als G8 eingeführt wurde. Nur mal so. #NRWIR #WahlArena
860254573260410880;NA;Peinlich für alle Mannheimer*innen: #Naidoo 
856242990658068480;NA;G8? G9? Wir lassen Schülern und Eltern die freie Wahl! Wir geben den Schulen die Ruhe  ordentlich zu arbeiten. 
858588761327902720;NA;Initiative Lebendige #Mehrsprachigkeit in #NRW. Denn Mehrsprachigkeit ist ein Schatz  den es zu pflegen gilt. 
895302787902443520;NA;Soviel zur geheuchelten Aufregung der Opposition in Niedersachsen: VW sprach sich mit CDU und FDP ab 
912640203323531264;NA;Berliner Senat wird die bundesrechtlichen Vorschriften zur Schweinehaltung durch das @BVerfG überprüfen lassen. #r2g 
866936388582858752;NA;Vier #AfD-Abgeordnete kassieren die Kostenpauschale für Wahlkreisarbeit - ohne dass sie Wahlkreisbüros unterhalten. 
879839212455038976;NA;Beste Stimmung und tolles Wetter beim Sommerfest der @GrueneFraktionB im @bikiniberlin mit #IBB Vorstand Sonja Kardorf 
830162985276551168;NA;Tauber greift den Lindner an Klöckner schmäht den Schulz sodannSchäuble setzt noch einen draufDie CDU hat echt nen Lauf (1)
874718817884266496;NA;Ein wahres JUWEL in Westerwald und Rhein-Lahn. Das Projekt gibt jungen Menschen eine echte zweite Chance. Gäbe es... 
860755478942547968;NA;STADTHALLE: Baubeschluss für die Stadthalle soll im Sommer fallen  
855342072383119360;NA;Gibt es dazu jetzt eine öffentliche Entschuldigung der AfD? 
836901088880128000;NA;Mit den Landtagskollegen am #PAM17 in #Vilshofen @HerbertWoerlein @KlausAdelt @StrohmayrS 
815618021494587392;NA;Ein #frohesneues Jahr 2017 wünschen wir. Auf das neue Jahr möchten wir gerne mit Ihnen/Euch anstoßen.... 
867013134707568640;NA;Was hielt die Pressestelle des Landtags eigentlich von der SPD-Grünen-SSW-Koalition? 
862304267423674368;NA;Gemeinsamer Haushalt meint: Wir zahlen! Genau wie gemeinsame Arbeitslosenversicherung.#AfD #AgH #berlin 
903976976389726208;NA;#Merkel will gezieltLangzeitarbeitslosigkeit bekämpfen - warum erst jetzt? #sozialerArbeitsmarkt #DarumGrün
855697877116624896;NA;Die AfD denkt  sie sei das Volk oder spreche für dieses. Köln zeigt ihnen  dass dem mitnichten so ist. #Koeln2204
904768002905841664;NA;Kemal Özer  Reporter der Tageszeitung @evrenselgzt bei #Dersim festgenommen #Türkei 
849586285568299008;NA;Vorstände stellen nach Bauchgefühl ein - männlich  deutsch. Glaube  das Gefühl sitzt noch 10 cm tiefer. #Quote 
881206256551251968;NA;Wenn das aufgebauschte Problem plötzlich vor der eigenen Landeszentrale steht. #Realitätscheck #SPD 
876014928561397760;NA;Fünf Räuber greifen Jugendgruppe im #TreptowerPark an: 
908216651493134336;NA;Super Klausurwetter. Es regnet seit 3 Tagen Katzen und Hunde in Ettlingen. 
866031449396432896;NA;Wenn der Innenminister an der Bunt statt Braun Kundgebung gegen die AfD teilnimmt ...bist Du in Niedersachsen. 
906822392529477632;NA;Was bitte ist an dieser Tatsache geheim  außer  dass es von den Medien in Deutschland gezielt verschwiegen wurde. 
856450951019982848;NA;Die zwei lustigen drei!<ed><U+00A0><U+00BD><ed><U+00B8><U+0082>#Qualitätspresse #Lückenpresse #Bild #AfDBPT17 #AfD #BTW17 
875452094265688064;NA;Erst Terror ins Land holen und dann Überforderung beklagen. Bei Gerichten dasselbe. Schluss mit dieser Regierung. #Merkel + #SPD#illner
920645300141936640;NA;14 Thesen zur strategischen Ausrichtung der @Linksfraktion von @SWagenknecht und @DietmarBartsch  
904432184014114816;NA;@TimZeelen Passiert Dir doch gerade jeden Tag. Na und?
871281103147085824;NA;BIH  die bad bank der BGB   täuscht vor Berlin-Neu | berlinovo zu sein. Aber die Sicherheit ist wachsam. 
880344991784194048;NA;Wer bestellt muss auch zahlen. Koalition darf Kosten für ihre Versprechen nicht auf Kommunen abwälzen. 
874727794684702720;NA;Schnell noch im #AGH gewesen und Anfragen fertig gemacht. @GdP_Berlin @SoliDavidwache 
822067348911820800;NA;Statement des CSU-Fraktionsvorsitzenden Thomas Kreuzer zum Abschluss der intensiven Beratungen der Landtags-CSU... 
883733404805672960;NA;Merke: Das schreibt ein Chefreporter der @BILD-Zeitung. #Pressefreiheit #G20 #NoG20 
898936388141404160;NA;Wenn Witschas nach Neonazi-Kontakten Vizelandrat in #Bautzen bleiben kann  sind #CDU-Bekenntnisse zur Abgrenzung nac
869598568981696512;NA;Das ist unanständig! Eine AVE wäre nötig! Einzelhandel: Lohndumping bei Rewe und Edeka? | tagesschau.de 
874211660512325632;NA;Ein Objektschützer wurde letzte Nacht in seinem Fahrzeug angegriffen. #Staatsschutz ermittelt#PrenzlBerg
835187082247225344;NA;Spannende Diskussionen beim Tischgespräch Mobilität im ländlichen Raum im KunstKaufHaus Hof.
919626133318008832;NA;Hofberichterstattung im #Staatsfernsehen #ARD: Herr Weil  wie ist es Ihnen gelungen  die Wahl zu gewinnen? Peinlich 
846792994925793280;NA;.@ChristianePeitz @tagesspiegel SPD-#fakenews - kann ich sicher dementieren. Bleibt wie es ist: Zuständig ist die BKM. #Einheitsdenkmal
907534678801965056;NA;#Servicetweet zur Einordnung von Insa-Umfragen:  
852228115535470592;NA;OLG Hamm: Ohne Gutachten keine rechtliche Geschlechtsanpassung  via @queer_de
918805620488155136;NA;Besuch bei der Truppe <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BD><ed><U+00B1><U+008D> - neugierig hier: Marinestützpunkt Hohe Düne 
911230331264495616;NA;Erstaunlich einig: #FDP #Grüne #CDU für Glasfaser. Mehr in der #fazwoche mit @nicolabeerfdp @TabeaRoessner @MIT_bund 
841573816962752512;NA;Verhältnis Europa/Türkei kennt scheinbar nur eine Richtung: Abwärts. Provokation &amp  Reaktion folgen einander. Was folgt nach Worten? Taten?
834873225272229888;NA;Es ist Wahlkampf: Ministerin kündigt Korruptions-Register- Gesetz an. Hätten's längst haben können. Mußten 2013 nur unserem Gesetz zustimmen
869467849345167360;NA;Heute im Handelsblatt zum Thema Crowdfunding: 
901350886013894656;NA;@jaweschmi Das wir aus ihrer verschrobenen Sicht linksradikal sind  überrascht nicht. Das liegt aber an ihrer Sicht vom extrem rechten Rand.
913514191633440768;NA;Eine einwöchige Besetzung als „in der Volksbühne brunchen“ bezeichnen. Wie lange will die @spdberlin das eigtl noc 
891257857487896576;NA;Schrecklicher Angriff in #Barmbek. Jetzt müssen die Hintergründe aufgeklärt werden. Meine Gedanken sind bei den Opfern und Angehörigen.
835101276455190528;NA;.@dielinkeberlin-Fraktionschefin Bluhm: „Koalition wird vielen Lobbys auf die Füße treten“ 
873218029156524032;NA;Pressefest (wie man sieht...) der Ministerpräsidentin in Mainz. Viel los bei strahlendem Sonnenschein! 
889396775941009408;NA;Jede/r Angestellte würde rausgeschmissen. Vielleicht sollten wir #Scholz kündigen. Fristlos. #G20 #NoG20 
906962914510344192;NA;Die letzte gute Tat am Abend: Briefwahlunterlagen online beantragt! Super einfach - echt komfortabel! #BTW17 
901017470525472768;NA;Englisch? Spanisch? Französisch? Nee! Die wahren Weltsprachen hören sich so an: <U+F04A> „Bi de Hamborger CDU geiht de... 
876777911537332224;NA;Wenn wir wollen  das alles bleibt wie es ist  dann müssen wir viel verändern  gilt auch für den Verbraucherschutz @MartinSchulz #dvt17
845171358648590336;NA;Tarifexklusivität bei #BAV no go
912322639804411904;NA;.@GRUENE_Hamburg freut sich: @HajdukBundestag  @ManuelSarrazin wieder im BT. HH bestes grünes Ergebnis. Danke! <f0><U+009F><U+008C><U+0088><f0><U+009F><U+008C><U+008D><f0><U+009F><U+008C><U+00BB>#btw17 #darumgruen
907331724882927616;NA;Ach ne.... jetzt. 
863026390479884288;NA;nach der Frühschicht in der Uniklinik #Leipzig noch zum #divestment mit @bueti vorbeigeschaut... 
863823079595814912;NA;FDP mit bestem NRW-Ergebnis aller Zeiten. @wdr2 Gespräch mit @c_lindner:  #ltwnrw #derwestenwählt #wdr2 
866232140819771392;NA;Die Anklageschrift des #NSU Tribunals das bis heute in #Köln stattfand findet ihre hier:  #trbnl
847738525139083264;NA;Bundesrat gibt Weg für Pkw-Maut frei 
880659649015545856;NA;Fraktionssitzung @GrueneBundestag ab 8Uhr Sitzung Bundestag #EHEFUERALLE 
889587899456516096;NA;Suchen jetzt schon nach Ausreden für schlechtes Wahlergebnis und beschimpfen vorsorglich die Wähler. AfD: erbärmlich 
911770482462117888;NA;Gut formuliert ! 
900335545737412608;NA;#Gebietsreform: Anschluss für neue Ilmenauer Ortsteile: 
901855616909668352;NA;Übergriffe auf Journalisten bei G20: Kritik des @DJVde an Polizei #Hamburg und Senat. Beide mauern seit Wochen.  
847571085897990144;NA;#Lügenwieschke - er war gar nicht im @rosa_luxx ... der Rest stimmt übrigens auch nicht... aber egal 
866710154766581760;NA;Berlin | MdA @FrankHansel kritisiert jüngsten #BER-Filz um einen Beraterjob für einen verdienten #SPD-Genossen.<U+27A1><U+FE0F> 
878126327160868864;NA;Die CDU hat weder ein Steuerkonzept noch ein Rentenkonzept. Weder ein Programm noch eine Vision. Aber sie hat seit heute Plakate. Naja.
884841778125385728;NA;100 Prozent Strom aus erneuerbaren Quellen bis 2030  technisch und wirtschaftlich realisierbar @DiePressecom 
871599194041176064;NA;Das Netzwerk des Hasses - wer steckt hinter dem Al-Quds-Marsch? 
873963638499004416;NA;FDP will nach Regierungswechsel in NRW als erstes den entschiedenen Kampf gegen Steuerkriminelle einstellen. So was kommt von sowas <f0><U+009F><U+0091><U+008E>
9.20265628401e+17;NA;Die #RoteFlora gibt es auch in WienDie Auswirkungen politischer Fehlentwicklungen sind auch hier sichtbar. 
904722836702580736;NA;In diesem Haus hat es sich bald ausgefuchst: Fuchs ist ein Wirtschaftsliberaler  wie er im Buche steht.... 
819475925083521024;NA;Chief Economist #ECE Thomas Fricke in #weimar17 @GrueneBundestag Vom #Bankencrash zum Ruck nach #Rechts - #Globalisierung u die Wut im Volk
893511239061647360;NA;Merkwürdiges Verfassungsverständnis!  
907221330252238848;NA;Unfassbar. GroKo verramscht #Autobahn &amp  kann nicht mal rechnen. Veruntreuung Steuergelder! Regierungsfähig ? 
894289547902767104;NA;Rot-Grün hat abgewirtschaftet. Wenn Weil noch eine Spur Rückgrat besitzt  dann tritt er jetzt zurück und macht den Weg frei für Neuwahlen.
903028545269764096;NA;„Immer mehr Muslime wenden sich vom Islam ab“ 
848191512236175360;NA;Und die Entscheidung von BaWü wusstet Ihr auch schon am Abend vorher! Oder hat das mit Euch nichts zu tun? Ungleic 
910846908926763008;NA;Ein eindrückliches Beispiel für die wichtige Arbeit der #RainbowRefugees. Tausend Dank! <ed><U+00A0><U+00BC><ed><U+00BC><U+0088> 
914494477364072448;NA;Kundgebung an der spanischen Botschaft  anyone? #CatalanReferendum
877822779499855872;NA;Schummer: Gerichtsverfahren müssen auch für gehörlose Menschen verständlich sein #Bundestag  
883399201169616896;NA;Sächsische Polizisten greifen mehrfach Journalisten  die sich mit Presseausweis ausweisen mit dem Schlagstock an #nog20
839390285817872384;NA;Aufruf zur Internationalen Frauen*kampftagdemo #Berlin-heute 17.00 Uhr#Frauentag #womensday 
911599635164225536;NA;Am #Sonntag @dieLinke wählen! #btw17 #noafd #GegenSozialeKälte #gerechtigkeitistwählbar #dogcontent 
914023514906202112;NA;So ein Schwachsinn. Das Gegenteil ist der Fall. Da kommt was Neues  Großes! 
917650732052041728;NA;Mehr Deutsch und Mathematik für Stadtteilschüler 
877089010384084992;NA;#Bund darf sich nicht aus Hochschulfinanzierung zurückziehen. #Eckpunktepapier #ostdeutscheWissenschaftsministerien
911995037445230592;NA;Ein historisches Ereignis! Wir sind drin! #AfD 
881119218284068864;NA;Alles keine Utopie. 2030 die Kohle abschalten: Geht. Natürlich. Zeigt die @greenpeace_de Studie. Dafür arbeiten wir: 
860212341161545728;NA;So viele Menschen engagieren sich für unsere lebendige Zivilgesellschaft danke dafür! GrüneHochsauerlandkreis 
910893582923501568;NA;#Juncker stürzt #EU Ostländer mit #Euro und #Schengen Erweiterung ins Chaos. Von #CDU #Merkel keine Gegenwehr.#AfD
863677969751048192;NA;Da liegt der @kahrs   richtig -  „Als hätte Schmidt irgendetwas mit rechtsradikalen Tendenzen zu tun“  
895328555315240960;NA;Warum #Emissionsfrei2030 ein Gewinnerthema ist.  
876071001955684352;NA;#bdk17 Bewegender Moment  die UN Sonderbotschafterin der Jesiden  Nadia Murad  fordert Gerechtigkeit f. alle im Irak  auch f. Minderheiten
891752511480180736;NA;Hier irrt @HaakSebastian - ab 17.8.2017 führt @HelmutHolter @BildungTH und das wird er hervorragend tun - ohne mich! 
871474728661372928;NA;Danke für den wunderschönen Abend <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #OneLoveManchester #WeStandTogether 
850281743424917504;NA;Die CDU wollte die Zahl der Mitarbeiter sogar vollkommen freigeben. 
858276719958130688;NA;@HoffmannMdB <f0><U+009F><U+0091><U+008D><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+0091><U+008B><f0><U+009F><U+008F><U+00BB> ... Viel Erfolg. <f0><U+009F><U+008D><U+0080>
894959152019255296;NA;@J_Werner01 @tsghessen @Ralf_Stegner @spdde @CDU @Die_Gruenen schob weitere Gründe nach. Vielleicht hat sie auch gar nic
840188580433711104;NA;An Peinlichkeit nicht zu überbieten.@MartinSchulz startet seinen eignen Fangesang. #spd #mehrscheinalssein 
903977680374300672;NA;@falkogrube @CDU @schulzeeuropa Welche Koalition regiert in Thüringen nochmal?
859427576665841664;NA;Mit @gruenenrw bleiben #Studiengebühren abgeschafft. #ltwnrw17 
863184545444765696;NA;Ist Zuckerberg ein Islamförderer ? 
887284946108329984;NA;Wie ein Münchner Blättchen Existenzen zerstörte. Schäme mich für Journalisten-Kollegen  die Gastwirte anprangern 
910368771432484864;NA;US-Präsident Donald Trump betätigt sich vor der Vollversammlung der Vereinten Nationen als Hassprediger.Man wundert sich über nichts mehr <f0><U+009F><U+0091><U+008E>
897203472617046016;NA;Und unsere Regierung genehmigte wieder milliardenschwere #Rüstungsexporte nach Saudi-Arabien. #fluchtursachen
910486029957783552;NA;stern-Umfrage: CDU/CSU im Wahlkampf überzeugender als alle anderen Parteien - Breite Mehrheit gegen Störer  #ots
879019942053634048;NA;Geschlossen und entschlossen <ed><U+00A0><U+00BD><ed><U+00B2><U+00AA><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> 
821383864610394112;NA;Gemeinsam für mehr #Lohngerechtigkeit mit Karamba Diaby und Marina Kermer! #equalpay @spdbt 
899291960124616704;NA;Verkehrsminister besichtigt B239 und Bahnhaltepunkt in Schweicheln | Hiddenhausen - Neue Westfälische 
839487266112294912;NA;Fraktionsvize @SabineWoelfle zum #Weltfrauentag: Verbesserungen beim #Unterhaltsvorschuss rasch umsetzen <U+27A1><U+FE0F><U+FE0F> 
864770901845442560;NA;erst flüssig Brot jetzt fester. Läuft bei @cem_oezdemir <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> 
898488554405466112;NA;#Bosch setzt mit viel Geld auf Künstliche Intelligenz - wie  das erklärt @Supreuss in der @faznet 
888261706899521536;NA;Bei der Kitafinanzierung +Politik gegen die  Beitragsfreiheit  hat meine Kollegin Serpil Midyatli der schwarzen Ampel ordentlich eingeheizt!
885399200296521728;NA;Abschaffen? Strafverschärfung! Ein Jahr ohne Bewährung. #G20HH17 
843786924355719168;NA;Hier geht's zum Interview:  
824702445683085312;NA;@pete_rjackson das ist der erste Satz aus meiner heutigen Rede
858426762451144704;NA;Spitzenmäßiges Frühjahrskonzert des Musikvereins #Lyra #Brachbach und gleichzeitiges Cousinentreffen! 
824972354723905536;NA;SPON vorab zur Kleinen Anfrage von @IreneMihalic &amp  @KonstantinNotz zu #Amri &amp  #Breitscheidplatz 
904270857635233792;NA;Klar sollten unsere Häuser für die sein  die darin wohnen  leben  arbeiten...Wofür denn sonst? <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>
817014092187713536;NA;Danke @jan_vanaken ! 
826451237574959104;NA;Die alte Tante tanzt immer wilder! #SPDHack 
832624788229103616;NA;Irgendwie kommt mir beim Lesen Reichsbürger in den Sinn  ab wieviel Kilo Sprengstoff und Waffen wird festgenommen? 
826874255317094400;NA;Grünen-Chef @cem_oezdemir fordert #Merkel im @tagesspiegel auf  #Erdogan offen zu kritisieren 
836504074547777536;NA;Videostatement von mir: Mehr Pflegepersonal für Krankenhäuser ist dringend nötig! 
844950947193376768;NA;#SchwarzeNull ist Frage der #Generationengerechtigkeit. Problem von NRW ist die schlechte Wirtschaftspolitik von 1/3 
895957558833401856;NA;1550 neue Lehrkräfte in Nds.  könnten mehr sein: 1800 ausgeschrieben. Als Althusmann Kultusminister war  wollte wohl keiner Lehrer werden.
910750455680159744;NA;Heute ist #Weltfriedenstag. Ein guter Tag auch für den gesellschaftlichen Frieden einzutreten. So bei #le2109... 
832865199942164480;NA;Landesparteitag der NRWSPD... gleich geht es los! #NRWIR 
844166017739907072;NA;Die @SZ berichtet  die @CSU hat zu viel Geld für PR ausgegeben und @zeitonline zeigt  bei wem. 
908255102028402688;NA;Eine andere Art der Tür-zu-Tür-Besuche als meine fleißigen Wahlhelfer zurzeit absolvieren  erlebe ich heute. Ich... 
857162765181562880;NA;Mitmachen! Und queeres Brandenburg mitgestalten. <ed><U+00A0><U+00BC><ed><U+00BC><U+0088><ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> 
911280630360690688;NA;„Wir wollen die Fluchtursachen vor Ort bekämpfen.“ #merkel #fedidwgugl #KlarfürSicherheit 
883348127125823488;NA;Gesetz zur #Beamtenbesoldung im #AGH beschlossen: #Berlin erreicht bis 2021 das Niveau der anderen #Bundesländer. 
838110861709443072;NA;Die bayrische Forderung  die Maghreb-Staaten als sog. Sichere #Herkunftsstaaten einzustufen  wird auch durch Wiederholung nicht tauglicher.
823905031761981440;NA;@kladieherkunst So eine rechtspopulistische Zeitung lese ich nicht.
910591325904494592;NA;22.9.  19:00 Klub im DGB-Haus #Hamburg. Gescheiterte Sicherheitsstrategie? #G20 und Aufarbeitung. Wird spannend
825299544606908416;NA;Neue Heimat in Marzahn: Berlin eröffnet erste Modulare Flüchtlingsunterkunft - Berlin - Tagesspiegel Mobil - 
874727082810585088;NA;@BineB @ChristianSchaft @frl_hummel @thueringende We call it Meinungsvielfalt @BineB. Da kommt so was vor.
898137231185072128;NA;Professuren an Unis: #SPD fordert 50-Prozent-Quote für #Frauen  @BayernGerechter
834666359799832576;NA;So wollen wir gegen exzessive Vorstandsvergütungen vorgehen. Pressekonferenz mit @ThomasOppermann und @schneidercar: 
823467663779303424;NA;Möglicherweise gibt es heute schon den nächsten Abschiebeflug. #Afghanistan ist nicht sicher. Abschiebungen stoppen! 
901864176078946304;NA;Abrüstungsvorschläge von @MartinSchulz unglaubwürdig! SPD hat Anträge @Linksfraktion nie unterstützt. Bundestagsme 
842754549903511552;NA;Dafür war gestern genau der richtige Tag. Europa ist und bleibt das Ziel  das uns vereint. 
905758592632008704;NA;Nach Totschweigen der #AfD folgt die Tribunalversion mit Qualitätspublikum. @Alice_Weidel sagt #illnerintensiv ab.
901108723128705024;NA;Ab jetzt mit dem blauen Haken durch die #Twitterwelt. Thx @verified #fedidwgugl 
861832188295356416;NA;Erststimme  Zweitstimme? Wir erklären den Unterschied zwischen Deinen beiden Stimmen. #ltwnrw #ZweitstimmeGruen 
860716703742873600;NA;Hackerangriffe auf Macron &amp  Versuch die Wahl zu beeinflussen zeigen wie ernst Thema für die Bundestagswahl wird  #MacronLeaks
883084807789563904;NA;SPIEGEL-Reporter @nicoocin zu Polizeieinsatz bei #welcometohell: Die Leute hatten Angst #G20HH2017 #NoG20 
914505015833841664;NA;Wenn der span. Verband @FCBarcelona während Geschehnisse um #CatalanReferandum zu einem Geisterspiel zwingt  dann hat er nichts verstanden.
832611412975480832;NA;Super Arbeit! 
