"ID","text","isRetweet","isQuote","positveSentimentScore","negativeSentimentScore","party","twitter.handle","weeksTillElection","ridge5","ridge3","ridge2","enet5","enet3","enet2","lasso5","lasso3","lasso2","sentimentScore"
896640592138186752,"Heute um 22 20 Uhr bei @RTLde  An einem Tisch mit @MartinSchulz   Deutschland fragt nach   #btw17",1,0,1,-1,"SPD","TomSchreiberMdA",5,0.092,0.115,0.266,0.111,0.156,0.641,0.111,0.169,0.631,"0"
896655087367598080,"2016 Nur 1000 Asylantragsteller  fuer die wir zwingend zustaendig waren  Alle anderen waren schon vorher sicher  #AfD",1,0,1,-1,"AfD","stbrandner",5,-0.165,-0.329,-0.333,-0.414,-0.605,-0.752,-0.432,-0.616,-0.751,"-0.5"
896670231015415808,"Der Altar neben dem Bierfass  Kirche mitten im Leben   #stuttgart #degerloch Marktplatzfest",0,0,1,-1,"SPD","UteVogt",5,0.001,0.004,0.139,0.104,0.016,-0.071,0.077,-0.018,-0.104,"0"
896710491770429440,"Die Mainzer begrue<df>en ihre Mannschaft  Gute Stimmung auf dem Domplatz in #Mainz  @1FSVMainz05",0,0,2,-1,"GRUENE","TabeaRoessner",5,0.521,0.838,0.894,0.475,0.782,0.855,0.482,0.725,0.769,"0,5"
896855817827348480,"@Holger Arppe wenn sie nichts anderes koennen  als persoenlich beleidigend zu werden  bestaetigen sie alle meine vorurteile  und tschue<df>",0,0,2,-3,"DIE LINKE","Halina_Waw",5,-0.346,-0.638,-0.694,-0.294,-0.483,-0.317,-0.252,-0.392,-0.221,"-0,5"
897029588076908544,"Heute ist unser SPD  Bundestagsabgeordneter und Kandidat Juergen Co<df>e in Emsdetten unterwegs",1,0,1,-1,"SPD","juergencosse",5,0.073,0.086,0.467,0.104,0.208,0.712,0.091,0.236,0.599,"0"
897159479510401024,"Unsere Jungs in Rostock  Holt Euch die zweite Runde im @DFB Pokal         #FCHBSC #hahohe",1,0,2,-1,"CDU","PLengsfeld",5,0.57,0.606,0.696,0.59,0.376,0.589,0.485,0.312,0.444,"1"
897203472617046016,"Und unsere Regierung genehmigte wieder milliardenschwere #Ruestungsexporte nach Saudi Arabien  #fluchtursachen",0,0,1,-1,"AfD","JoanaCotar",5,-0.646,-0.846,-0.871,-0.89,-0.718,-0.726,-0.883,-0.627,-0.584,"-0.5"
897354590840131584,"Tassis  MdL und Ebner Steiner in Hengersberg",0,0,1,-1,"AfD","AlexTassisAfD",5,0.069,0.081,0.276,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
897388439846490112,"Gipfel des Zynismus  angebliche Kuestenwache Libyens  die #Seenotretter angreifen sind von EU ausgebildet finanziert",0,0,1,-1,"GRUENE","JTrittin",5,-0.256,-0.54,-0.546,-0.26,-0.623,-0.621,-0.225,-0.56,-0.51,"-0.5"
897550136913653760,"Sehr sehr viel #nochmehr",0,1,1,-1,"FDP","MarcoWeberEifel",5,0.238,0.469,0.497,-0.02,0.466,0.45,-0.032,0.257,0.122,"0,5"
897697517051285504,"So ist es  Weder Privatsache noch Privatwirtschaft   Russland  #Schroeder und die #SPD #Rosneft #MartinSchulz",0,0,2,-1,"CDU","SteinekeCDU",5,-0.054,-0.005,-0.189,-0.319,-0.252,-0.478,-0.339,-0.225,-0.409,"0"
897746545721974784,"Weder Privatsache noch Privatwirtschaft  @tagesspiegel",1,0,1,-1,"CDU","OKehrl",5,0.007,0.022,-0.057,-0.224,-0.252,-0.478,-0.254,-0.225,-0.409,"0"
897752211677204480,"Der deutsche Exkanzler wird nicht fuer ein Unternehmen arbeiten   sondern fuer einen autoritaeren Staat",1,0,1,-1,"GRUENE","StriegSe",5,-0.297,-0.59,-0.613,-0.076,-0.442,-0.417,-0.052,-0.363,-0.278,"-0,5"
897786762013134848,"Das Kanzleramt betreut des Merkel Interview #deinewahl   Dabei ist die Orga von Wahlkampftermin eigentlich CDU Job",1,0,2,-1,"SPD","lisasteinmann",5,0.035,0.079,0.309,0.073,0.204,0.722,0.038,0.153,0.47,"0"
897823696768962560,"Au<df>erdem  5 144 Mill    fuer Sanierung Haeuser 1   2 Landesamt fuer Verbraucherschutz   FB Veterinaermedizin in Stendal",0,0,1,-1,"GRUENE","olaf_meister",5,0.394,0.787,0.811,-0.003,0.327,0.278,-0.026,0.166,0.024,"0,5"
897827294890348544,"Klingt eher  als haette sich @sigmargabriel Trump unterworfen   in der Wortwahl",1,0,1,-1,"CDU","JuliaKloeckner",5,-0.321,-0.664,-0.718,-0.066,-0.313,-0.221,-0.041,-0.142,-0.134,"-0.5"
897867588683870208,"Heute Buergermeister Konferenz in Vorpommern Greifswald  Spannende und sachliche Diskussion",0,0,1,-1,"CDU","LorenzCaffier",5,0.04,0.048,0.357,0.062,0.089,0.236,0.046,0.098,0.216,"0"
897902841431543808,"Das Bremer Musikfest gastiert am Kiekeberg am Freitag  1  September  um 19 Uhr",1,0,2,-1,"CDU","MGrosseBroemer",5,0.036,0.048,0.258,0.301,0.417,0.975,0.28,0.375,0.861,"0"
897928340107141120,"#Real zaubert schon wieder  #Asensio #SuperCopa",0,0,1,-1,"DIE LINKE","MichaelEfler",5,0.417,0.845,0.885,-0.02,0.413,0.387,-0.032,0.253,0.118,"0.5"
897933591291867136,"Gro<df>  Wie @saschalobo die Nazi Verharmlosung von Trump seziert",1,0,1,-1,"GRUENE","talwazir",5,-0.372,-0.362,-0.37,-0.507,-0.292,-0.232,-0.367,-0.18,-0.184,"-1"
898059637274103808,"Gute Fahrt und bis heute Abend",0,1,3,-1,"SPD","JensZimmermann1",5,0.317,0.353,0.422,0.634,0.725,1.013,0.622,0.715,0.973,"1"
898074624784830464,"Tolle Veranstaltung in der @BayernStube in #Nettetal mit Landtagspraesidentin Barbara Stamm und @MOptendrenk #BTW17",0,0,1,-1,"CDU","UweSchummer",5,0.284,0.306,0.355,0.424,0.594,0.76,0.439,0.605,0.738,"1"
898109889578446848,"#Sexismus ist es uebrigens auch wenn kurze Hosen im #plenumth ein Problem sind kurze Roecke aber voellig in Ordnung #stillneedfeminism",0,0,2,-1,"GRUENE","henfling_m",5,-0.69,-0.69,-0.715,-0.547,-0.365,-0.441,-0.482,-0.259,-0.276,"-1"
898119498271567872,"Hat gerade ein Foto gepostet",0,0,1,-1,"SPD","HenningHomann",5,0.001,0.006,0.014,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
898125754311086080,"Das kann nur Merkel  Ich bin dafuer  weil ich dagegen bin   via @queer de",0,0,1,-1,"GRUENE","Volker_Beck",5,-0.147,-0.24,-0.268,-0.257,-0.336,-0.392,-0.23,-0.269,-0.379,"-0,5"
898128314736533504,"Kontrollierte Freigabe  Linken Politiker fuer Erlaubnis von Pyrotechnik in Stadien | MDR DE",0,0,1,-1,"DIE LINKE","BineB",5,-0.039,-0.071,-0.246,-0.105,-0.113,-0.174,-0.101,-0.113,-0.098,"0"
898137231185072128,"Professuren an Unis  #SPD fordert 50 Prozent Quote fuer #Frauen  @BayernGerechter",0,0,1,-1,"SPD","ZachariasMdL",5,0.142,0.115,0.112,-0.022,-0.038,-0.17,-0.029,-0.049,-0.101,"0"
898201267587219456,"Interessante Diskussion mit Menschen mit viel praktischer Erfahrung",0,0,2,-1,"CDU","meister_schafft",5,0.206,0.408,0.497,-0.022,0.296,-0.122,-0.032,0.153,-0.134,"0,5"
898235851561369600,"Meine Gedanken gelten den Opfern  mein Beileid den Angehoerigen  Hass ist keine Loesung  #Barcelona #lasRamblas",0,0,1,-5,"CDU","Digital_RobertS",5,-0.589,-0.685,-0.714,-1.021,-0.908,-0.859,-0.949,-0.777,-0.783,"-1"
898260766046007296,"Wie furchtbar ist das Geschehen in #Barcelona   was gibt es fuer verblendete Verbrecher  Ich bin wuetend und traurig",0,0,2,-5,"DIE LINKE","regina_kittler",5,-0.859,-0.854,-0.896,-1.927,-1.732,-1.702,-1.916,-1.684,-1.665,"-1"
898270965892763648,"Bundestagswahl 2017  Immer mehr innere Sicherheit",0,0,1,-1,"SPD","EvaHoegl",5,-0.024,-0.003,0.007,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0,5"
898488554405466112,"#Bosch setzt mit viel Geld auf Kuenstliche Intelligenz   wie  das erklaert @Supreuss in der @faznet",1,0,1,-1,"CDU","FabianGramling",5,0.115,0.117,0.05,-0.006,-0.103,-0.195,-0.032,-0.08,-0.134,"0"
898516761661886464,"Der islamistische Terror ist schon lange kein Problem mehr eines einzelnen Landes  Deshalb muessen wir in Europa gemeinsam gegen IS kaempfen",0,0,1,-1,"CDU","Ismailtipi",5,-0.475,-0.501,-0.572,-0.67,-0.854,-0.765,-0.625,-0.795,-0.718,"-1"
898578733249970176,"Zukunft Bildung  Prien und Brackmann am 14 09  in #Geesthacht",1,0,1,-1,"CDU","PrienKarin",5,0.032,0.048,0.196,0.018,0.101,-0.118,-0.001,0.026,-0.134,"0"
898624912570687488,"@ebner sha  @KerstinAndreae und Jutta Niemann von @Die Gruenen zu Besuch bei #ebmpapst",1,0,1,-1,"GRUENE","ebner_sha",5,0.011,0.013,0.075,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
898795549289099264,"Verkehrsminister besichtigt B239 und Bahnhaltepunkt in Schweicheln | Hiddenhausen   Neue Westfaelische",0,0,1,-1,"CDU","HendrikWuest",5,0.039,0.07,0.235,0.028,0.048,0.185,0.018,0.045,0.04,"0"
898803985351454720,"Junge Franzoesinnen machen massiven Aerger in den Freibaedern  Sowas aber auch  Diese Franzoesinnen sind maennerphob",0,0,1,-1,"AfD","Beatrix_vStorch",5,-0.282,-0.55,-0.576,-0.223,-0.106,-0.222,-0.251,-0.089,-0.16,"-0,5"
898860618966384640,"Gruene Zuege entgleisen aber gerne  Vorsicht  #TrauDichDeutschland",0,1,2,-1,"AfD","AlexLangguthAfD",5,0.011,-0.043,-0.036,0.096,-0.036,-0.132,0.074,-0.054,-0.134,"-0.5"
898868043962617856,"BANKROTT ERKLAeRUNG BEIM THEMA INNERE #SICHERHEIT IN #NRWDas Versagen beim Schutz der deutschen #Grenzen",0,0,1,-1,"AfD","AfdMatzke",5,-0.675,-0.646,-0.656,-0.66,-0.391,-0.316,-0.526,-0.178,-0.202,"-1"
898869597180317696,"Bemerkenswerter #KPV Landestag  @gordonschnieder mit 100  zum neuen Landesvorsitzenden gewaehlt und mitrei<df>ende Rede von @jensspahn",0,0,1,-1,"CDU","PSchnieder",5,0.718,0.709,0.828,0.333,0.048,0.019,0.204,0.045,0.04,"1"
898901675011751936,"Sie streiten permanent bei #r2g",0,1,1,-3,"CDU","MikeMohring",5,-0.063,-0.093,-0.112,-0.216,-0.33,-0.422,-0.203,-0.286,-0.341,"-0,5"
899002343752175616,"Heute unterwegs in NRW  Stra<df>enwahlkampf in Remscheid und 10 Jahre Sommerfest der LINKEN in Aachen",0,0,1,-1,"DIE LINKE","Janine_Wissler",5,0.075,0.107,0.379,0.104,0.208,1.093,0.091,0.236,0.926,"0"
899187554062389248,"Buergerdemo in #Raguhn mit #Kay UweZiegler",0,0,1,-1,"AfD","Hobi99",4,0.005,0.007,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
899282292883038208,"#b1908 Nachtrag zu Spontanmarsch in #Falkensee Neonazis aus #Dortmund waren offenbar auch dabei",1,0,1,-1,"DIE LINKE","dunkelrotseher",4,-0.244,-0.546,-0.566,-0.006,0.023,-0.256,-0.03,0.031,-0.194,"-0.5"
899288447353016320,"Schade  aber  Es kann nur besser werden  #nurdiebsg",0,1,2,-3,"DIE LINKE","luna_le",4,-0.515,-0.523,-0.546,-0.605,-0.644,-0.697,-0.59,-0.633,-0.623,"-1"
899364189638197248,"Etwa vor dem Sultan buckeln und bauchkriechen    Lachhaft",0,1,2,-1,"SPD","RigoRos1",4,-0.89,-0.895,-0.931,-0.626,-0.265,-0.478,-0.532,-0.214,-0.395,"-1"
899370268996534272,"Leute  in Zukunft eure Diesel nicht mit ins Buero nehmen  Stickoxide hoeher im Buero als drau<df>en #noafd #annewill",0,0,1,-1,"DIE LINKE","IngeHannemann",4,-0.186,-0.445,-0.414,-0.209,-0.327,-0.4,-0.191,-0.318,-0.367,"-0.5"
899546408780476416,"Gute Erlaeuterung der Rechtslage im Fall #Akhanli",1,0,2,-1,"CDU","HHirte",4,0.157,0.29,0.308,0.413,0.619,0.653,0.434,0.614,0.677,"0,5"
899639260478918656,"Diese Woche folgen uebrigens die ersten Wahlkampfstaende und am Freitag eine Tour durch #OstprignitzRupinn  Lasst Euch ueberraschen  #fuersieda",0,0,2,-1,"CDU","SteinekeCDU",4,0.43,0.835,0.887,0.301,0.684,0.695,0.28,0.587,0.613,"0,5"
899681335954079744,"Jetzt Ausgraben der Kirmes zum Auftakt zum Einricher #Heimatabend am #Bartholomaeusmarkt in #Katzenelnbogen",0,0,1,-1,"CDU","DrAndreasNick",4,0.008,0.011,0.06,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
899705104789630976,"Schoener Blog ueber #digitalLINKS @dieLinke @katjakipping @anked @martindelius @ juliaschramm @Petra Sitte MdB",0,0,1,-1,"DIE LINKE","BenjaminHoff",4,0.035,0.025,-0.029,0.345,0.386,0.425,0.36,0.367,0.395,"0"
899711593986052096,"und SPDCDU lassen pruefen  ob Stellenanforderung des Datenschuetzers gerechtfertigt sind laecherlicher Haufen",0,0,2,-1,"DIE LINKE","rettirp",4,-0.785,-0.802,-0.838,-0.779,-0.671,-0.486,-0.718,-0.529,-0.341,"-1"
899736614133354496,"Oder Kanzlei des Staates statt Staatskanzlei  #laschetministerien @philipp fuer DU @sebast hartmann",0,0,1,-1,"SPD","st_kaemmerling",4,0.017,0.03,0.116,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
899748404477255680,"Bei #ueberzeugtuns behauptet @katjakipping  #R2G wuerde in Berlin genug fuer Wohnungsbau tun  Quatsch  Bisher verhindert der Senat diesen  TC",0,0,2,-1,"FDP","SebCzaja",4,-0.441,-0.743,-0.791,-0.271,-0.531,-0.59,-0.246,-0.443,-0.45,"-0,5"
899910005041844224,"@TomSchreiberMdA @bdk01berlin Du bist leider ein hoffnungsloser Fall",0,0,1,-5,"DIE LINKE","HakanTasBerlin",4,-0.167,-0.173,-0.2,-0.646,-0.659,-0.773,-0.642,-0.671,-0.753,"-1"
899954421198663680,"Angela Merkel eroeffnet die @gamescom und ist gerne gekommen  um Wertschaetzung fuer Branche und Games auszudruecken  ##gamescom",0,0,1,-1,"CDU","petertauber",4,0.408,0.819,0.858,0.203,0.47,0.448,0.148,0.415,0.318,"0,5"
899965328616116224,"Foodsharing Festival 2017 in der Malzfabrik  Nachhaltigkeit  gesunde Ernaehrung  sich aenderndes Konsumverhalten",0,0,1,-1,"SPD","MechthildRawert",4,0.283,0.509,0.532,0.053,0.367,0.305,0.026,0.31,0.238,"0.5"
899983451373359104,"Vor 25 Jahren begann die rassistische Gewalt in Rostock #Lichtenhagen  Sie hat meinen Einsatz gegen Ausgrenzung  Gewalt ma<df>geblich gepraegt",0,0,1,-1,"GRUENE","cem_oezdemir",4,-0.761,-0.813,-0.854,-0.655,-0.724,-0.749,-0.59,-0.601,-0.567,"-1"
900004062036463616,"Entzogene Akkreditierungen bei #G20 und die offene Frage  wie man so gravierende Fehler in Zukunft vermeiden kann",0,0,1,-1,"GRUENE","TabeaRoessner",4,-0.523,-0.512,-0.533,-0.313,-0.151,-0.173,-0.042,-0.06,-0.134,"-1"
900017932415238144,"Mit @ChrisPakusch unterwegs zum Plakatieren  Kampagne zur #BTW17 laeuft",0,0,1,-1,"CDU","UweSchummer",4,0.04,0.057,0.143,0.158,0.281,0.72,0.151,0.305,0.649,"0"
900030008005144576,"Kaefighaltung von Millionen Hennen beendet  #CDU wollte das nicht #Nur mit #Gruene  #Tierschutz @RenateKuenast @GoeringEckardt",0,0,1,-1,"GRUENE","GruenMeyer",4,0.243,0.518,0.568,0.157,0.399,0.46,0.12,0.329,0.361,"0.5"
900049991418433536,"Hessens Landesregierung will mit neuer Beauftragten Rechte der Kinder staerken",0,0,1,-1,"FDP","rock_fdp",4,0.238,0.423,0.451,0.028,0.318,0.315,0.018,0.159,0.168,"0.5"
900057701585227776,"Das ist echt fantastisch  Ein paar Wischer oder Klicks und die App zeigt Dir  was genau fuer Dich aus dem",0,0,5,-1,"SPD","Dennis_Maelzer",4,0.695,0.697,0.736,0.556,0.351,0.346,0.467,0.252,0.209,"1"
900274170793259008,"Herzlichen Gru<df> von der #gamescom2017  Gleich geht s los mit der #wahlkampfarena mit @PietSmiet und @LeFloid",0,0,3,-1,"SPD","hubertus_heil",4,0.432,0.762,0.814,0.579,0.846,0.993,0.585,0.846,1.001,"0,5"
900279262225338368,"Der Trick mit den Erfolgsmeldungen",1,0,1,-1,"GRUENE","matthi_bolte",4,0.273,0.542,0.571,-0.021,0.356,0.319,-0.032,0.204,0.078,"0,5"
900288674641915904,"Damals in #Rostock #Lichtenhagen   Zum Glueck sind Angriffe auf Asylunterkuenfte heute endlich undenkbar geworden",1,0,1,-1,"GRUENE","cem_oezdemir",4,-0.189,-0.387,-0.43,-0.475,-0.467,-0.369,-0.393,-0.335,-0.197,"-0.5"
900335545737412608,"#Gebietsreform  Anschluss fuer neue Ilmenauer Ortsteile",1,0,1,-1,"DIE LINKE","FKuschel",4,0.068,0.076,0.224,0.032,0.051,0.054,0.021,0.051,0.076,"0"
900397079280967680,"@klauslederer weist eindeutig #BDS Boykott zurueck bei der Eroeffnung der #Pop Kultur",0,0,1,-1,"DIE LINKE","regina_kittler",4,-0.348,-0.709,-0.751,-0.164,-0.459,-0.586,-0.126,-0.373,-0.555,"-0,5"
900658521838161920,"SPD erhoeht Druck auf NRW Medienminister",1,0,1,-1,"SPD","SvenjaSchulze68",4,-0.055,-0.146,-0.187,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
900682424241225728,"@CDU @petertauber Unsere Antwort gab es   wie schon 2005  schon ein bisschen  frueher     Liebe Grue<df>e aus der #Kampa17",0,0,1,-1,"SPD","hubertus_heil",4,0.402,0.577,0.623,0.758,0.807,0.603,0.739,0.572,0.447,"0.5"
900740569525358592,"Weil die Buerger innen Argumenten zugaenglich sind u abwaegen   anders als Politikerarroganz oft behauptet",0,1,1,-1,"GRUENE","s_kahlefeld",4,0.048,0.146,0.152,-0.026,0.144,0.071,-0.032,-0.054,-0.142,"0.5"
900821501389230080,"Auf dem Dorf in Thueringen scheint die CDU an Beliebtheit verloren zu haben",1,0,1,-1,"AfD","VolkerOlenicak",4,-0.154,-0.341,-0.345,-0.404,-0.609,-0.604,-0.382,-0.56,-0.53,"-0.5"
900933922602627072,"#Merkel in #Bayreuth Wer immer nur ueber das Verteilen redet und nicht ueber das Erwirtschaften  der wird keinen Erfolg haben",1,0,1,-1,"CSU","koschyk",4,0.326,0.628,0.694,0.125,0.314,0.275,0.102,0.144,0.034,"0,5"
900968310010822656,"Nach Merkel Besuch in Vacha  junge Wahlkampfhelfer der CDU zusammen geschlagen  Krankenhaus  Polizei ermittelt",1,0,1,-1,"CDU","ChristianHirte",4,-0.685,-0.634,-0.665,-0.462,-0.263,-0.443,-0.445,-0.255,-0.442,"-1"
900977164052574208,"Endlich ein Politiker  der Klartext redet",1,0,2,-1,"SPD","Michael_Huebner",4,0.03,0.083,0.115,-0.109,-0.116,-0.15,-0.104,-0.119,-0.134,"0,5"
900995832815767552,"Eine sehr traurige Nachricht  Mein Beileid und meine Gedanken sind bei Axel Bernsteins Familie",0,0,1,-5,"SPD","regina_poersch",4,-0.829,-0.831,-0.876,-1.276,-1.196,-1.171,-1.258,-1.157,-1.239,"-1"
901017470525472768,"Englisch  Spanisch  Franzoesisch  Nee  Die wahren Weltsprachen hoeren sich so an     Bi de Hamborger CDU geiht de",0,0,2,-1,"CDU","MarcusWeinberg",4,0.077,0.141,-0.391,-0.027,-0.041,-0.262,-0.032,-0.054,-0.134,"0"
901024152236281856,"Seltsame Darstellungen in der #BAMF Statistik  Auch Kinder unter 16 Jahren werden teilweise als  Maenner  gefuehrt",1,0,1,-1,"DIE LINKE","HakanTasBerlin",4,-0.028,-0.022,-0.08,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"0"
901037527808790528,"Gute Besserung allen",0,1,3,-1,"DIE LINKE","Tobias_Schulze",4,0.306,0.311,0.347,0.475,0.619,0.668,0.482,0.614,0.677,"1"
901050952853192704,"Zum Zeugen Temme gibt es heute Verstaerkung mit dem Kollegen @gerhardmerz",0,0,2,-1,"SPD","TobiasEckertSPD",4,0.04,0.063,0.2,0.015,0.019,0.121,0.009,0.023,0.186,"0"
901092645782650880,"Wahlkampf aus dem Kanzleramt  Bundesrechnungshof will CDU Jobs von Merkel Mitarbeitern pruefen",1,0,1,-1,"SPD","Alex_Schweitzer",4,-0.117,-0.107,-0.057,-0.186,-0.218,-0.092,-0.166,-0.177,-0.112,"0"
901108723128705024,"Ab jetzt mit dem blauen Haken durch die #Twitterwelt  Thx @verified #fedidwgugl",0,0,1,-1,"CDU","claasrohmeyer",4,0.403,0.794,0.836,0.205,0.71,0.699,0.135,0.586,0.602,"0.5"
901350886013894656,"@jaweschmi Das wir aus ihrer verschrobenen Sicht linksradikal sind  ueberrascht nicht  Das liegt aber an ihrer Sicht vom extrem rechten Rand",0,0,1,-1,"GRUENE","olaf_meister",4,-0.238,-0.511,-0.544,-0.027,-0.041,-0.153,-0.032,-0.054,-0.134,"-0.5"
901410490215170048,"Parteispitze @dieLinke zwingt Landeschef @DieLinkeBrdburg @Chr Goerke wg Braunkohle  Klimazielen zum Treueschwur",1,0,1,-1,"GRUENE","A_Schillhaneck",4,-0.403,-0.811,-0.856,-0.153,-0.595,-0.533,-0.086,-0.476,-0.361,"-0.5"
901478191402975232,"Heute Abend noch nichts vor  Schau Dir den laengsten Wahlspot der Welt an   #btw17 #DenkenWirNeu",1,0,1,-1,"FDP","marcelhafke",4,0.191,0.224,0.427,0.228,0.297,0.722,0.209,0.253,0.568,"0"
901484455239585792,"Mehr als 500 Menschen bei der #cemsession in #bonn   Hammer  #zukunftwirdausmutgemacht",0,0,2,-1,"GRUENE","katjadoerner",4,0.142,0.307,0.479,-0.027,0.098,0.254,-0.032,0.038,0.12,"0.5"
901525281369993216,"Sehr sympathisch   Genau so und am liebsten ohne alles  was dem freien Kopf i d Quere kommten koennte",0,0,5,-1,"GRUENE","GoeringEckardt",4,0.63,0.659,0.695,0.533,0.747,0.803,0.503,0.671,0.652,"1"
901784979834798080,"Peter Steudtner in Haft  Ein Abendgelaeut gegen das Vergessen",1,0,1,-1,"GRUENE","LieblingXhain",3,-0.036,-0.003,0.129,-0.098,-0.041,-0.079,-0.085,-0.054,-0.137,"0"
901813055838932992,"Bundeskanzlerin Merkel im ZDF Sommerinterview   um 19 10 Uhr im @ZDF und im Livestream auf heute de #berlindirekt",1,0,1,-1,"CDU","wanderwitz",3,0.07,0.1,0.485,0.015,0.019,0.894,0.009,0.023,1.105,"0"
901835036667904000,"TV Tipp fuer heute 19 10 Uhr  #Sommerinterview #Merkel #berlindirekt #ZDF #CDU #fedidwgugl",0,1,2,-1,"CDU","MatthiasHauer",3,0.1,0.106,0.451,0.092,0.146,1.012,0.082,0.141,0.947,"0"
901899693977997312,"Wir kaempfen bis zum 24 09   dass @fritzfelgentreu  weiter #neukoelln im Bundestag vertritt  Schreib uns  mach mit",1,0,2,-1,"SPD","fritzfelgentreu",3,0.264,0.506,0.603,0.344,0.9,1.005,0.305,0.813,0.831,"0.5"
901904437555453952,"Zusammenhalt  Wohlstand und Sicherheit   das macht fuer Angela Merkel #fedidwgugl aus  #Sommerinterview",1,0,1,-1,"CDU","AWidmannMauz",3,0.488,0.55,0.681,0.553,0.588,0.632,0.492,0.479,0.533,"1"
902064808404582400,"Gute Aktion   bin dabei",0,0,2,-1,"GRUENE","bene_lux",3,0.307,0.352,0.413,0.549,0.745,0.946,0.552,0.727,0.888,"1"
902104017962139648,"Gauland will eine Deutsche mit tuerkischen Wurzeln  die Mitglied der Bundesregierung ist  entsorgen  Das nennt man Rassismus",0,0,1,-1,"CDU","petertauber",3,-0.427,-0.4,-0.419,-0.49,-0.271,-0.27,-0.412,-0.245,-0.198,"-1"
902126553999532032,"heute gehts nach #Riesa zum gruenen Direktkandidaten zur #BTW17 im #WK155 Volker Herold  #ZukunftwirdausMutgemacht",0,0,1,-1,"GRUENE","monikalazar",3,-0.032,-0.013,0.282,0.111,0.156,0.239,0.111,0.169,0.252,"0"
902212112726011904,"Stuehle rein  WahlkampfleiterInnen treffen sich  um am #Wahlsieg zu arbeiten  #bochum #btw17 #SPD",0,0,2,-1,"SPD","K_Rudolph_SPD",3,0.024,0.004,0.101,0.069,0.097,0.081,0.07,0.092,0.086,"0"
902278519052480512,"Fluechtlingsgipfel  Europa will Hotspots in der Sahelzone  von Christian Schubert  Paris",1,0,1,-1,"CDU","ninawarken",3,0.134,0.186,0.177,-0.027,-0.041,-0.119,-0.032,-0.054,-0.134,"0"
902440507867111424,"Atomkonflikt mit Nordkorea  Russland extrem besorgt wegen Raketenabschuss   SPIEGEL ONLINE   Politik",0,0,1,-5,"SPD","DorisSchroederK",3,-0.826,-0.859,-0.907,-0.492,-0.578,-0.792,-0.442,-0.531,-0.668,"-1"
902573619657756672,"Hebammenmangel in Berlin ist eklatant  Geburtsversorgung mitsamt Vor   Nachsorge muss gesichert sein  @CathPieroth",0,0,1,-1,"GRUENE","SilkeGebel",3,-0.498,-0.896,-0.926,-0.028,-0.184,-0.175,-0.032,-0.058,-0.134,"-0.5"
902780218242424832,"Speakers Corner   @bueti ist heute zu Gast in #bonn",0,0,1,-1,"GRUENE","katjadoerner",3,0.022,0.031,0.076,0.015,0.019,-0.139,0.009,0.023,-0.151,"0"
902788135767199744,"War richtig toll bei euch in #Gera  Viel Erfolg  liebe @lier e",0,1,4,-1,"SPD","katarinabarley",3,0.571,0.609,0.654,0.772,0.682,0.709,0.736,0.635,0.636,"1"
902811843298824192,"@JFroemmrich Das ist schlicht die Unwahrheit  wie der Antrag beweist  Ihr verliert inzwischen alle Skrupel  oder",0,0,1,-2,"SPD","mariusweiss",3,-0.817,-0.827,-0.869,-0.778,-0.59,-0.526,-0.717,-0.474,-0.366,"-1"
902830494450159616,"Wir suchen Mitarbeiter innen fuer verschiedene Fachbereiche  jetzt bewerben  Alle Infos",1,0,2,-1,"DIE LINKE","k_ronneburg",3,0.305,0.601,0.652,0.099,0.471,0.485,0.051,0.383,0.346,"0.5"
902839215637057536,"Der Wahl O Mat ist online  Ein super Tool  um sich mit den wichtigen Themen der #btw17 zu beschaeftigen  #fedidwgugl",0,0,3,-1,"CDU","Wellenreuther",3,0.449,0.764,0.837,0.57,0.597,1.062,0.561,0.602,0.992,"0,5"
902850436419420160,"Sie wissen noch nicht  wen Sie waehlen wollen  Finden Sie es raus  #WaehlenIstWichtig #BTW2017",0,1,1,-1,"SPD","josip_juratovic",3,0.035,0.028,0.067,0.069,0.097,0.072,0.07,0.092,0.084,"0"
902854255123587072,"11 8 Millionen Euro fuer Sanierung von Schulen im Kreis Euskirchen  via @EifelerPresse",0,0,1,-1,"CDU","voussem",3,-0.019,0.006,0.034,-0.249,-0.284,-0.674,-0.258,-0.34,-0.666,"0"
902861998928605184,"#r2g in Thueringen  Wer fliegt als naechstes  #Schleudersitz #Ramelow",1,0,1,-1,"CDU","MikeMohring",3,-0.319,-0.642,-0.659,-0.028,-0.309,-0.271,-0.032,-0.153,-0.208,"-0,5"
902868152421408768,"unterwegs mit  Franz Josef Jung   ZDFmediathek",0,0,1,-1,"CDU","jungfj",3,-0.053,-0.015,-0.014,0.116,0.393,0.725,0.087,0.379,0.651,"0"
