Nummer;ID;sentimentScore;isMatch;text
984;8.88E+21;-0,5;1;Wasserprivatisierung in #Griechenland:Wir haben eben eine Petition mit 190.000 Unterschriften in Brüssel übergeben.https://t.co/wTL2faLSRo
991;8.55E+22;-0,5;1;Ich finde die staatliche Verfolgung von Menschen aufgrund ihrer sexuellen Orientierung infam und abscheulich. https://t.co/8Fu7OUnGES
1000;8.22E+22;-0,5;1;Höcke Rede: „AfD ist Partei der Eliten – mit nationalistischem Getöse“ Podcast + Artikelhttps://t.co/7sF8acEfR1
1;8.57E+22;-0,5;1;Was nun? Ist doch klar: wenn wir es sagen bleibt es Hetze. Aber- stimmt halt. https://t.co/kh1oegCuZg
7;8.63E+22;-0,5;0;Ich kann mir zum #Muttertag Schlimmeres vorstellen #esc2017
10;8.59E+22;-0,5;1;@ArminLaschet ist doch verantwortlich dafür dass die Planer alle rausgeschmissen wurden #nrwir
25;9.18E+22;-0,5;1;Beatrix von Storch: „Antisemitismus hat in der AfD keinen Platz!“
30;8.74E+21;-0,5;1;Ca 40 Mrd. € versenkt: Können wir uns diesen Finanzminister noch leisten? @JTrittin &amp ich zu #CumEx &amp #Atomsteuer. https://t.co/oTkOg6mqYV
52;8.79E+22;-0,5;1;Discounter erntet einen Shitstorm weil man im #Ramadan eine Frischkäserolle mit Schweinefett im Angebot hat.
53;8.26E+22;-0,5;1;Ich fordere dass #Merkel wg #muslimban den US-Botschafter einbestellt &amp via #EU Protestresolution in die UN bringt. Prüfen Klage vorm EuGH.
58;8.53E+22;-0,5;1;Schon vor dem 1. Mai blasen Linke zum Angriff – Polizei erwartet viel Arbeit https://t.co/h1RqHtvlLa
64;9.04E+22;-0,5;1;Hurrikan #Harvey in Texas und der #Monsun in Südasien zeigen wie unterschiedlich der Westen Leid wahrnimmt https://t.co/PwtScKp6zQ
70;8.80E+21;-0,5;1;Der #NSU #Untersuchungsausschuss zeigt: #Bouffier war ein schrecklicher Innenminister und ist ein schrecklicher Ministerpräsid
85;8.82E+22;-0,5;1;Ich hoffe intensiv dass sich die Befürchtung nicht realisiert! https://t.co/u8QmC515TW
107;9.15E+22;-0,5;1;Während Söder immer nur von Obergrenze redet https://t.co/jPzzOR6OfY
108;8.54E+22;-0,5;1;Rassistisches Motiv für Brandsätze auf Asylunterkunft in #Kremmen? Die Vermutung liegt nahe sagt die Polizei.
116;8.44E+22;-0,5;1;@weserkurier Warum hat die Erkenntnis so lange gedauert. Schade dass so keine frühere Lösung für den Wall gefunden wurde!
126;8.46E+22;-0,5;1;Verlierer des Abends: Die Demoskopen!
159;8.98E+22;-0,5;1;Der deutsche Exkanzler wird nicht für ein Unternehmen arbeiten – sondern für einen autoritären Staat.
162;8.98E+22;-0,5;0.5;30 Jahre Tod von Heß17.8.'87: Der inhaftierte Kriegsverbrecher begeht Suizid &amp wird #Neonazi-IdolUnser
170;8.65E+22;-0,5;1;Ihr habt heute wieder gezeigt daß es Euch damit nicht ernst ist. Es gibt bereits eine parlamentarische Mehrheit für die #EhefürAlle
177;8.30E+22;-0,5;1;Diese Kachel muss derselbe Kompetenzallergiker gestaltet haben d d Zeitungswerbung von Schulz im letzten Europawahl
37;8.49E+22;-0,5;1;Die Aufregung war absehbar. Bin auch verwundert über den Missgriff der Jury:https://t.co/pSgKTfjo4i
39;9.18E+22;-0,5;1;514 Kilometer Stau in #NRW. Das hatte #NRWKoalition Großkunden anders versprochen. https://t.co/DuzMOh8CpW
41;8.40E+22;-0,5;1;#Würzburg: Kein Interview mit Martin #Schulz: #SPD - Pressesprecher verweigert uns Freigabe.
44;9.05E+22;-0,5;1;Landesregierung weiß nichts trotz teurer Rückkehrförderprogramme!https://t.co/Nnm9QjZjWp#ramelüringen #r2g #afd
66;8.24E+21;-0,5;1;Gab es jemals einen Parteivorsitzenden der sich zwei Mal vor der Kanzlerkandidatur gedrückt hat? @sigmargabriel @spdde
87;9.08E+22;-0,5;1;Wie immer nach @AfD Ausfällen die NochBundesvorsitzende paddelt halbherzig zurück. Schämt euch! #BTWahl2017 https://t.co/7d4GkYZCo3
9;8.77E+22;-0,5;1;Noch bevor der Friedensmarsch Köln losging phantasierten #Maas @SZ bereits von zig-tausenden Moslem
13;8.69E+22;-0,5;1;Forschung und Lehre ohne Lohn: Erschreckende Zahlen von @FU_Berlin @HumboldtUni und @TUBerlin #mittelbau #unter_bau
102;8.52E+22;-0,5;1;Was soll das? Schockierende Nachrichten aus #Dortmund. Gute Besserung an Marc #Bartra! #bvbasm
104;9.12E+21;-0,5;1;Lange gezittert Mandat gesichert spannende und schwierige Zeiten warten auf uns und unsere Fraktion im Bundestag
122;8.93E+22;-0,5;1;Diese Nachricht betrübt mich: Ein sehr angenehmer Interviewpartner der das Mittelalter wunderbar erklären konnte
140;8.83E+22;-0,5;0;Was viel zu wenig gesagt wird: Danke @PolizeiHamburg! #G20 #G20HH17 #G20HAM17 #welcometohell
156;8.57E+22;-0,5;1;Namenslesung von mehr als 2000 ermordeten Düsseldorfer Juden mit @SylviaLoehrmann vor dem Carschhaus.
165;9.10E+22;-0,5;1;Nach dem Kahlschlag bei Solar wird nun der Windkraft der Garaus gemacht. Das ist ökologisch und ökonomisch absurd
190;8.29E+21;-0,5;1;Dresden macht sprachlos. Geht's noch @PolizeiSachsen? #dd0702 https://t.co/20Vn3f4EvJ
206;8.57E+21;-0,5;1;#Masern sind eine ernstzunehmende Krankeit - #Impfen lassen! https://t.co/lZPNET6JWc
221;9.12E+22;-0,5;1;Neonazis im Parlament - Deutschland steht vor einer Reifeprüfung https://t.co/4bekHb18iG
224;8.59E+22;-0,5;1;Festnahme in Frankfurt: Deutsche Politiker empört über Steuerspionage der Schweizer https://t.co/WP2DQQGjol via @welt
225;8.58E+21;-0,5;0;Lindner: So grundsätzlich anders sind wir nicht zur alten FDP.Wisst ihr bescheid an der Urne.#SpätrömischeDekadenz
229;8.85E+22;-0,5;0.5;#Rechtsextremismus ist eine riesengroße Gefahr für unsere Demokratie.
236;8.63E+21;-0,5;0.5;Ist dieser ehemalige FDP-Minister wirklich so weit nach rechts abgebogen? Unwählbar diese Partei. https://t.co/JSrMId9lHh
256;8.65E+21;-0,5;1;Nee! Nicht mal dann!<f0><U+009F><U+0098><U+009C>Danke an: https://t.co/GqiqZj7wwh #zellerzeitung #grüne #afd https://t.co/4BMmMsAmLS
260;8.58E+22;-0,5;1;Angriffe auf Polizisten sind schäbig! <f0><U+009F><U+0091><U+008A><f0><U+009F><U+008F><U+00BB><f0><U+009F><U+009A><U+00A8> Das nehmen wir nicht hin. https://t.co/22lfQZM70j
279;8.99E+22;-0,5;1;Sie streiten permanent bei #r2g. https://t.co/8S2vSnb6DA
284;8.69E+20;-0,5;1;Deutsch vs. Englisch: Warum deutsche Forscher immer einen Nachteil haben https://t.co/Ck7HF2tBQm https://t.co/dS0hlw2MPI
286;9.16E+22;-0,5;1;SPD-Wahlschlappe reißt Millionenloch in den Partei-Etat - WELT https://t.co/RFDvCgvIQq
292;8.64E+22;-0,5;1;Straffällige Asylbewerber konsequent abschieben! @Wollihood#Jannowitzbrücke PM <U+27A1><U+FE0F> https://t.co/fdT9kBhH5j
306;8.82E+22;-0,5;1;Beide doof': Russischer Hacker unschlüssig wen er bei Bundestagswahl unterstützen soll https://t.co/jfIUkhF3zu
316;8.66E+22;-0,5;1;Innenausschusses-Sondersitzung zu manipulierter Amri-Akte https://t.co/SIq1DSywxx #Berlin
337;8.32E+22;-0,5;1;@DeutscheBoerse hält Fusion mit London im 2Q für möglich. Unter den jetzigen Bedingungen halte ich sie hingegen für unmöglich!
342;9.07E+22;-0,5;1;Nein das ist kein Wahlergebnis aber ein Trend.Gut für uns da geht noch was. Zuspruch zu den Rechtsradikalen ist verheerend.
354;8.27E+22;-0,5;1;Zu viel Dünger auf dem Feld geht erst ins Wasser dann ins Geld. @BMUB #Koalitionsfrust #Agrarwendejetzt https://t.co/BO64284mEg
373;9.08E+22;-0,5;1;Warum #Billigfleisch zwar gut für die Geldbörse aber schlecht für die Gesundheit ist: https://t.co/bUy52qD4Zk https://t.co/Y
381;8.67E+22;-0,5;1;Tomatenpflänzchen Harzfeuer gegen HartzIV auch vor dem russischen Mixmarkt in Marzahn <f0><U+009F><U+0091><U+008D> https://t.co/kuCWLPIChm
403;8.30E+22;-0,5;1;Bei braunen Verfassungsfeinden den Rotstift ansetzen! https://t.co/5InVzazHJ9
417;8.87E+22;-0,5;1;Der Verfassungsschmutz in Hessen hält einen Bericht im #NSU-Komplex für 120 FUCKING JAHRE unter Verschluss.
422;8.34E+22;-0,5;0.5;Während Schulen Kitas und Straßen vergammeln verschenkt Schäuble das deutsche Steuergeld im Ausland! #afdberlin
426;8.29E+22;-0,5;0.5;Ganz ehrlich. Seite der Landesregierung zur #Kreisreform ist so armselig schlecht. Nicht mal saubere Nachweise #vibb https://t.co/ABITjLVZwk
431;9.18E+22;-0,5;1;Fipronil: Offenbar auch Eierprodukte mit Insektizid belastet https://t.co/lL3wB8lbs6
435;8.84E+22;-0,5;1;Und deshalb hat Frau #Schwesig leider auch dieses Aufklärungsprogramm gegen #Linksextremismus abgewickelt:
442;8.22E+22;-0,5;0.5;Unhaltbares Statement! Solch eine Verdrehung von Geschichte u Tatsachen ist unglaublich! #AfD #Höcke #Nazi https://t.co/E1JueluLHf
445;8.23E+22;-0,5;0;@berlinliebich 95 65%? Wakelt etwa der Sozialismus <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> im Ernst: Glückwunsch und auf einen fairen Wahlkampf im wunder… https://t.co/7N0RBvu2Lp
453;8.47E+22;-0,5;1;Schweden: Etwa ein Drittel der Amtsträger der schwedischen lutherischen Kirche lehnt homosexuelle Hochzeiten ab. #Ehefuer
474;9.16E+22;-0,5;1;Spezialkräfte im Einsatz - Terror-#Razzia in #Berliner Internet-Café https://t.co/VKwQnnVGXQ
947;8.55E+22;-0,5;1;Rot-Grün: Fatales Signal für #Medien- und #Digitalwirtschaft (TK) @Senat_Hamburg #FDP https://t.co/vOODggev26
952;8.41E+22;-0,5;1;Aktuell in #NRW 125 aus offenem Vollzug geflüchtet. #Rot #Rot #Grün #Berlin will das auch https://t.co/IDRlRsXmaH
954;9.10E+22;-0,5;1;Fotoimpressionen: Festakt Hessischer Gedenktages für die Opfer von Flucht Vertreibung und Deportation https://t.co/xWKOMQ5iTl
965;9.19E+22;-0,5;1;Das ist also die Strategie Frankreichs entwickelt vom Thinktank von Herrn #Macron. Total neu total einfallsreich. https://t.co/wL12ac9H2r
128;8.55E+22;0,5;0;#WirMachenDas in #Flensburg mit der #industrie40 https://t.co/IGv7NIynHq
673;8.96E+22;0,5;1;Stadtrat @EricEigendorf schlägt eine Begrünung der #Hochstraße @stadt_halle vor. Was haltet Ihr davon? https://t.co/ASTfWbvwon
1;8.80E+22;0,5;1;100% gleichstellung nur mit uns. spd. #ehefueralle
16;8.57E+22;0,5;1;Direkte #Demokratie im Koalitionsvertrag: Guten Absichten auch Taten folgen lassen  fordert @owiedmann: https://t.co/f4fZOObVLP
19;9.03E+22;0,5;1;Sommerfest NRW in Berlin! Abgeordnete werden freudig von Lobbyisten erwartet. iPad zu gewinnen!#TrauDichDeutschland https://t.co/X55S3y8eb1
59;8.64E+22;0,5;0.5;Ach  die tolle @H_Stieglmeier - zu recht für ihr großes Engagement geehrt! Danke für alles! https://t.co/L555wJMRlO #frauenpower
72;8.77E+22;0,5;1;Viel gelernt gestern. https://t.co/nItL3Vzpnp
80;8.37E+21;0,5;1;Der Newsletter für den Februar ist da. Viel Spaß beim Lesen! https://t.co/8QVcQAhNjw
82;8.23E+22;0,5;1;Zum heutigen Tag der Handschrift wünschen wir euch einen guten Wochenstart <f0><U+009F><U+0098><U+0089><U+270D><U+FE0F><f0><U+009F><U+0092><U+00AA>! https://t.co/bB1TYaej6b
95;8.25E+22;0,5;1;Sehr informatives Gespräch mit dem Botschafter Tunesiens  S.E. Elyes Kasri. #Tunesien https://t.co/jx19XBbLvy
102;8.44E+22;0,5;1;Heute ist der Internat. Tag zur Beseitigung der Rassendiskriminierung. Für eine offene und solidarische Gesellschaf… https://t.co/FN83r1l6Jg
103;9.13E+20;0,5;1;#Wirtschaftswende in Richtung Nachhaltigkeit nur in Regierungsverantwortung zu erreichen #JamaikaKoalition https://t
121;8.76E+22;0,5;1;Es gibt #KeineFamiliezweiterKlasse  nur #Vielfalt.Unser #Familienbudget bewirkt eines: #StopKinderarmut#bdk17… https://t.co/9k1KeyXewg
123;9.03E+22;0,5;1;Der Wahl-O-Mat ist online! Ein super Tool  um sich mit den wichtigen Themen der #btw17 zu beschäftigen. #fedidwguglhttps://t.co/uwPaKwb3pN
133;8.66E+22;0,5;0;Directors Talk beim #Museumsfes im #MärkischesMuseum - Paul Spies im Gespräch mit den Machern d. Ausstellung  1937 https://t.co/x2WsVhb3x3
134;8.91E+22;0,5;1;Jetzt nachziehen  #München! #SAUBERELUFT #LuftreinhaltungStuttgarter Verwaltungsgericht billigt #Diesel-Fahrverbote https:…
135;9.12E+22;0,5;0.5;Dem Glückwunsch an @mariawersig schließe ich mich gerne an  verbunden mit großem Dank an @praesidentinDJB https://t.co/Nk7dimImhd
137;8.43E+22;0,5;0;@diablescat und Sie sollten  bei allem Respekt  mit vollem Namen und Broterwerb zu Ihren politischen Positionen stehen @dominikrzepka
141;9.02E+22;0,5;1;CDU: Merkel schließt jede Form der Zusammenarbeit mit AfD aus: Bundeskanzlerin Angela Merkel hat jede Form.
142;8.81E+22;0,5;1;Tag 17 vom Marsch der Gerechtigkeit - mit immer mehr jungen Menschen  die gegen #Erdogan-Regime protestieren.#Türkei http
147;8.44E+21;0,5;0;Bei allem ehrlichen Respekt für die dt. Kollegen: Eindruck  US-Kollegen ließen es an Mumm und Distanz zu Trump fehlen
149;8.91E+22;0,5;0.5;Juhu! Soeben vom Kreiswahlausschuß als Direktkandidat für Wahlkreis 193 (Erfurt Weimar und dazwischen) zugelassen! <ed><U+00A0><U+00BD><ed><U+00BA><U+0080><ed><U+00A0><U+00BD><ed><U+00BA><U+0080> #afd #erfurt #weimar
154;9.00E+22;0,5;1;Angela Merkel eröffnet die @gamescom und ist gerne gekommen  um Wertschätzung für Branche und Games auszudrücken. ##gamescom
158;8.43E+22;0,5;1;Volker Beck spricht ein Grußwort zum Kurdischen Neujahrsfest Newroz in der Neuen Welt in Neukölln https://t.co/WogxO7myBO
166;8.87E+21;0,5;1;Publishing Excellence - der Tag beginnt mit einem spannenden Workshop unserer DFG-Forschergruppe an der @unihh. https://t.co/v1I7sA3KqV
167;8.37E+22;0,5;1;Kultur erhalt in der heutigen Zeit ist sehr wichtig!Guter Gastbeitrag von Johannes @kahrs. Die Peking gehört zu Hamburg so
169;9.04E+22;0,5;1;Schreibt mir eben ein CDU-Mitglied: @MartinSchulz punktet  macht auf mich den kompetenteren Eindruck. Stimmt! <ed><U+00A0><U+00BD><ed><U+00B8><U+008E>Glückwunsch  Martin!
180;8.32E+22;0,5;1;Freue mich  dass Bundestagsvizepräsidentin Michaela Noll MdB am 11. Mai nach #Willich kommt. Thema ist Kinder- und Jugendhilfe. @BJschke
220;8.40E+22;0,5;1;@RotGruenRot Wir Deutsche sind stolze Demokraten.
225;8.42E+22;0,5;1;Sensationelle Kari! #Stuttmann https://t.co/dKlU1MbJ5k
236;8.56E+22;0,5;1;China &amp  Indien führen globale #Energiewende an.In Deutschland werden #Erneuerbare ausgebremst und #NRW-#CDU plakat… https://t.co/JU3eZWKc5t
240;8.69E+22;0,5;1;Bevor im Wahlkreisbüro Hachenburg mein Mitarbeiter durchgegrillt ist  bekommt er Hitzefrei mit dem Song des Tages: <ed><U+00A0><U+00BD><ed><U+00B8><U+0089> https://t.co/MQt0LnEwen
272;8.59E+22;0,5;1;Grundeinkommen einführen. Wir PIRATEN setzen uns dafür seit Langem ein.#smartgerchthttps://t.co/c13aUA3X7N
273;9.17E+22;0,5;1;Hasst das Böse und liebt das Gute  richtet das Recht auf im Tor  vielleicht wird der HERR  der Gott Zebaoth  gnädig sein
274;9.10E+22;0,5;1;#Pflege ist einer der härtesten Jobs. Deshalb wollen wir 25.000 neue Stellen in Krankenhäusern und mehr Gehalt für
278;8.29E+21;0,5;0;#Familie #Syrien Liebe @spdbt: Stimmt endlich unserem Antrag zu! Gerade Kinder &amp  Frauen in Syrien zu lassen ist einfach grausam.
279;8.67E+22;0,5;1;Gute Stimmung bei der Ausbildungstour durch den Kreis #Viersen - Dabei @brockes @UdoSchiefner #Bildung #Wirtschaft https://t.co/XsmtfEtHOH
283;9.03E+22;0,5;0;Zuwachs auf der #Gehtgarnicht-Liste: Wetter-App klaut Standortdaten!https://t.co/yQ60DkWgS7
290;8.83E+22;0,5;1;DGB kritisiert zu Recht dass schwarze Ampel von  Guter Arbeit zur Perspektive Arbeitgeber first wechselt. Chiffre Entbürokratisierung.
298;8.59E+22;0,5;1;»Man kann nicht über soziale #Gerechtigkeit reden und bei gleichen #Bildungschancen versagen.« — (Berlin Direkt:https://t.co/zzPttIv7Bc
306;8.80E+22;0,5;1;@CDahmMdL Abwarten  lieber Christian  gerade unsere Heimategion atmet doch regelrecht auf. Freue mich auf unser konstruktives Miteinander!
309;8.76E+22;0,5;1;Poetisch Literarischer Reichtum beim Poesifestival in der Akademie der Künste - ein Besuch lohnt sich! https://t.co/Z4M3L81FMh
312;8.43E+22;0,5;1;YES! Eiskalt vom Punkt  nur noch 1:3! Jetzt weiter  Männer! #KOEBSC 3:1 #hahohe https://t.co/XAe3hssvrz
332;8.74E+22;0,5;1;#NRW muss wieder Motor für Integrationspolitik werden  sagt @JoachimStamp u.a. Bundesratsinitiative für Einwanderungsgesetz #NR…
351;8.73E+22;0,5;1;Heute bin ich dann analog unterwegs :-) https://t.co/C5cuvA3Xfi
359;8.83E+22;0,5;1;Wir bleiben bei der Kriminalitätsbekämpfung hart am Ball ! https://t.co/cqcxlh6DmC
364;8.40E+22;0,5;1;Merkel: die Regierung würde sich mit all ihren zur Verfügung stehenden Mitteln f d Freilassung v @Besser_Deniz einsetzen. Naja. #FreeDeniz
368;8.70E+22;0,5;1;Endlich deutliche Worte. Er kann es doch! https://t.co/3dw4QfsmqP
372;8.91E+22;0,5;1;Das Mehrgenerationenhaus in Nordhorn hat viel zu bieten - ein Besuch lohnt sich unbedingt! https://t.co/VE2W2fw42J
397;9.10E+21;0,5;1;Guten Morgen aus Schweinfurt.Heute Wahlkampftour durch Unterfranken mit Terminen in Schweinfurt  Kitzingen Würzburg und Aschaffenburg.#SPD
401;8.49E+22;0,5;1;Guten Morgen aus Bordesholm.Mein Musiktipp für Euch da draußen im digitalen Orbit ist von Cat Stevens - Grannyhttps://t.co/jQPJvzqnTz
404;8.59E+22;0,5;1;Schleierfahndung brauchen wir nicht: wir haben ausreichende Rechtsgrundlagen! #TVDuell #NRWIR https://t.co/zLpylWtkJN
420;8.34E+22;0,5;1;Für die CDU ist klar: Sozial ist  was Arbeit schafft. Wir wollen noch mehr Menschen in Arbeit bringen. https://t.co/Z6xuQCXFiV
436;9.01E+22;0,5;1;Endlich ein Politiker  der Klartext redet! https://t.co/XxJ8OtWyB7
437;8.81E+22;0,5;0;[T] Ströbeles letzte Rede im Bundestag: 3 Wünsche an das Parlament! #snowden #Afghanistan https://t.co/9ut1iDI3vD
439;8.78E+22;0,5;0;Jetzt Anhörung der Bäderbetriebe im #SportA des #AGH. Durchwachsene Bilanz und einige offene Fragen. Mehr Flexibilität wäre wünschenswert.
451;8.52E+22;0,5;0;Wir sollten alle viel mehr Apfelbäume pflanzen #zerbst #streuobst https://t.co/emTh9akweX
452;9.00E+22;0,5;1;Gute Erläuterung der Rechtslage im Fall #Akhanli https://t.co/ciLtQjQDT8
456;8.63E+22;0,5;1;Nach Comey-Entlassung - Wettquote für eine Amtsenthebung Donald Trumps verdoppelt sich über Nacht https://t.co/sVujofI4GO
457;8.33E+22;0,5;1;(2)Diese Fragen hätte vor 3 Jahren so niemand gestellt. Klare Antwort: Für die europäische Einheit  für die NATO  für die westlichen Werte.
458;8.64E+22;0,5;1;Mit Recht! Großer Erfolg für die CDU in NRW und bundesweit. #LTWNRW17 https://t.co/WMvQcvs27l
459;9.20E+22;0,5;0;Studierende und Azubis brauchen ein Dach über dem Kopf https://t.co/oWs2QDoyvn #ltby @Andreas_Lotte @ZachariasMdL
460;9.00E+22;0,5;1;Wenn es um Cannabis-Legalisierung geht  haut @cem_oezdemir @jensspahn pragmatisch-inhaltlich ganz schön weg. #ueberzeugtu
464;8.57E+22;0,5;1;Alles Zwischenstände! Unser Ziel muss sein  bei der Wahl selbst auf den dritten Platz zu kommen. https://t.co/UClLkesk6G
465;8.76E+22;0,5;1;Gefällt mir der @RobertHabeck . Nicht zu verkopft. Losziehen und für das Gute kämpfen. #einfachmachen https://t.co/Cbb7gze6nF
469;8.79E+22;0,5;0;Berlin:100 Teilnehmer beim Friedensmarsch gegen Terror.500 Teilnehmer bei der israelfeindlichen Al-Quds-Demonstration.Noch Fragen?
475;9.00E+22;0,5;1;Herzlichen Gruß von der #gamescom2017! Gleich geht's los mit der #wahlkampfarena mit @PietSmiet und @LeFloid. https://t.co/i0Jsfx4Aj8
476;8.68E+22;0,5;1;Die wichtigste Zukunftsaufgabe ist bessere Bildung – und nicht Umverteilung. CL https://t.co/bU0RnwAnnu
485;9.19E+22;0,5;1;Pro-spanische Unionistendemonstration heute in Barcelona  #Spanien #Katalonien https://t.co/LpnqbvNp6B
494;8.19E+22;0,5;1;Es ist richtig  dass zumindest erst einmal in großen Firmen Frauen #Auskunftsanspruch zu Gehältern der Männer in vglb. Job haben. #equalpay
496;8.59E+21;0,5;1;#GRÜN schaut bei #Kita nach vorne und denkt weiter! #tvduellhttps://t.co/jTTeNu8R6R
502;9.14E+22;0,5;1;Wow. Niedersachsen wird super spannend. https://t.co/b5LZij0OBW
507;8.22E+22;0,5;1;Höcke darf Beamter bleiben  Holm muss gehen. Wir wussten immer  dass der Staat auf unserer Seite ist.
524;8.19E+22;0,5;1;Ente gut  alles gut @MatthiasGastel
527;8.46E+22;0,5;1;Gleich zum Frühlingsempfang der SPD nach Flintbek.
532;8.55E+22;0,5;1;Die engagierten Helferinnen beim Suppenwettbewerb in #Hattersheim - die Suppen sind gegessen  jetzt wird aufgeräumt https://t.co/I7RfVwgcRx
533;8.57E+22;0,5;1;Jeder Mensch hat einen Namen  darum Namenslesung am #HolocaustRemembranceDay #Düsseldorf #JomHashoa Erinnern für die Zukunft @NRWpunktDE
541;8.78E+22;0,5;1;Danke an Norbert Lammert für seine Worte zu Helmut Kohl  den er eben zu Helmut dem Großen erklärt hat.
544;8.79E+22;0,5;1;Er kann's noch! Gerhard Schröder klar und kämpferisch: Auf in den Kampf! Venceremos! #spdbpt #btw17 #martinschulz https://t.co/GCKSerdFq7
553;8.66E+22;0,5;0.5;Meister! Nie mehr 2. Liga! Der @VfB ist wieder da!!!!!!! #vfb #ersteliga https://t.co/744a1vM09P
560;8.63E+22;0,5;1;In #Steglitz-Zehlendorf entsteht ein neuer  grüner Gründungscampus. #fubic https://t.co/MblEQq51AN https://t.co/ZbTB1JEBZf
564;9.08E+22;0,5;1;Gute Ernte ist möglich. #DarumGrün https://t.co/Vr0tuhOMH7
570;8.80E+22;0,5;1;Wir sind stolz  dass über das Gesetz zur Ehe für alle aus RLP abgestimmt werden soll. Dank an Anne Spiegel und Irene Alt
578;9.13E+22;0,5;1;Verabschiedung von @JoDreiseitel Bevollmächtigter f Antidiskriminierung @RegHessen viele Dank für tolle Arbeit Jo! https://t.co/j3RKiHK4J1
601;9.00E+22;0,5;1;Guten Morgen! Schneller #Kaffee noch und los geht es. https://t.co/kT6CPrsOpC
612;8.80E+22;0,5;1;Kritik von Ernährungswirtschaft &amp  @GrueneBundestag an @bmel Reduktionsstrategie via @rponline https://t.co/kYVMvVlzHj /sta
614;9.08E+22;0,5;1;Schlage Alice Weidel für den Integrationspreis 2017 vor.  https://t.co/jvkVmPlf07
616;8.39E+22;0,5;0;Rosenverteilung in #Berlin #Neukölln zum #Weltfrauentag. https://t.co/nlR7Mtjncd
619;8.52E+22;0,5;0;Überraschender Besuch: Obama kommt zum Evangelischen Kirchentag nach Deutschland. https://t.co/TFGLDqAEx0
626;8.75E+22;0,5;1;Wir wünschen der verletzten Polizistin  deren Familie und Kollegen viel Kraft und Genesung! #unterföhring
627;8.84E+22;0,5;1;Huch  das ist aber ein süßer Mop hinter der Polizeikette. #NoG20 https://t.co/oP16npY5zW
646;9.10E+22;0,5;1;Ferkel mit #Ringelschwanz  Sau ohne Kastenstand. Minister lobt Betrieb in der @HAZ  #Tierschutz #Grüne  https://t.co/Fi9vespJWi
665;8.68E+22;0,5;1;Ui  das ist aber neu  zumindest für NRW. #PflichtfachInformatik wir (d) kommen. https://t.co/Ym09MZIplE
669;9.12E+22;0,5;1;#hartaberfair Kluge Politiker entlarven gemeinsam das Meinungsdiktat der Medien. Bravo D. Bär  K. Barley  A. Lambsdorff und R. Habeck!
670;8.41E+20;0,5;1;@MarcFr4nz Gegenfrage: Wann war Deutschland stärker und besser als jetzt?
676;8.16E+22;0,5;1;Hoffen wir  dass auch hier gilt: Was lange währt  wird gut <ed><U+00A0><U+00BD><ed><U+00B8><U+0089>. https://t.co/9aRR8AFqHF
680;8.63E+22;0,5;1;Es gibt so großartige Musiker*innen auf der ganzen Welt. Warum beim weltweit größten Song Contest dann ditte hier? #esc2017
705;8.97E+22;0,5;0;Und so verlieren wir unsere Freiheit Stück für Stück. #Zensur #TrauDichDeutschland  lass das nicht weiter zu! #AfDhttps://t.co/MTKkROY2D4
724;9.13E+22;0,5;1;@MGrosseBroemer du bist der Gute!
739;8.79E+22;0,5;1;Die Wähler der AfD haben überraschend viel Geld und sind gut ausgebildet:#Volkspartei https://t.co/hIMSA6C0Dl
746;9.12E+17;0,5;0;Wer - wie die @spdde - um 18.01 Uhr jede Verantwortung ablehnt  verliert den Status als Volkspartei völlig zu recht. #BTW17
749;9.09E+22;0,5;1;#Mobilität neu und modern denken. #darumGrün und darum @StefanGelbhaar wählen! #BTW2017 https://t.co/lYttDnSM9f
752;8.18E+22;0,5;1;Heute feiert @DerSPIEGEL sein 70-jähriges Bestehen. Am 4. Januar 1947 erschien die erste Ausgabe. https://t.co/jiDFj9cFgz 
762;9.15E+22;0,5;1;Was kann es an einem sonnigen Herbst-Sonntag Schöneres geben  als eine Klausurtagung der #SPD-Kreistagsfraktion?  -) https://t.co/TITX30Bhgf
763;8.54E+22;0,5;1;Es werden Milliarden in Schulen investiert  Mieten gedeckelt  Radwege gebaut - trotzdem: Frohe Ostern! https://t.co/Rp123rj72F
766;9.01E+22;0,5;1;#Merkel in #Bayreuth Wer immer nur über das Verteilen redet und nicht über das Erwirtschaften  der wird keinen Erfolg haben.
769;8.47E+22;0,5;1;Gutes Gespräch mit den Herren te Neues und Steinmetz von der IHK #Niederrhein im Berliner Reichstagsgebäude. https://t.co/WyPHcTJr0I
773;8.61E+22;0,5;0.5;@RobertHabeck @Die_Gruenen .@MonikaHeinold Ich wünsche Euch viel Spaß &amp  Erfolg! Klingt nett  aber ich bin in @gruenenrw gefordert <U+653C><U+3E64><U+613C><U+3E30><U+623C><U+3E63><U+653C><U+3E64><U+623C><U+3E63><U+623C><U+3E62><U+653C><U+3E64><U+613C
780;8.24E+22;0,5;1;An Tagen wie diesen   drohen solch gute Nachrichten unterzugehen. Darum lesen! RLP mit HaushaltsPlus! # https://t.co/vmn7ELsNl7
782;9.00E+22;0,5;1;Diese Woche folgen übrigens die ersten Wahlkampfstände und am Freitag eine Tour durch #OstprignitzRupinn. Lasst Euch überraschen! #fürsieda
