"ID","sentimentScore","text","positveSentimentScore","negativeSentimentScore","party","twitter.handle","weeksTillElection"
898868043962617856,"-1","bankrott erklaer beim thema inn sich nrwdas versag beim schutz der deutsch grenz",1,-1,"AfD","AfdMatzke",5
900288674641915904,"-0.5","damal rostock lichtenhag zum glueck sind angriff auf asylunterkuenft heut endlich undenkbar geword",1,-1,"GRUENE","cem_oezdemir",4
880830343275786240,"-0.5","letzt red von erika steinbach deutsch bundestag ausgerechnet zum heutig tag der schand beim thema",1,-1,"AfD","AfdMatzke",12
908259089599393792,"-0.5","anti tegel aktionismus sollt senat mal bei and them den tag leg bildung verwalt digitalisier agh",1,-1,"FDP","SebCzaja",1
883341601401167872,"1","wuensch all kolleg inn die derzeit bei g20hamburg sind dass sie gesund bleib gewalt geg polizist inakzeptabel",1,-1,"DIE LINKE","BenjaminHoff",11
839793692135276544,"0","nachfolg die ergebnis der mitgliederbefrag zum afd wahlprogramm fuer die btw17",1,-1,"AfD","Joerg_Meuthen",28
915628669095305216,"1","sieht ein grandios wahlab bei den liberal hamburg aus btw17 fdp denkenwirneu fdphamburg",3,-1,"FDP","krusehamburg",-1
884709342863405056,"-1","genossin der boss dank nahl ist das streikrecht jetzt eingeschraenkt schlecht urteil fuer beschaeftigt",1,-2,"DIE LINKE","SWagenknecht",10
832675703577415680,"0","oder joachim herrmann",1,-1,"CSU","DoroBaer",31
892249657254043648,"0","niedersachs innenminist boris pistorius spricht sich fuer fluechtlingslag liby aus",1,-1,"CSU","koschyk",7
901899693977997312,"0.5","wir kaempf bis zum dass weit neukoelln bundestag vertritt schreib uns mach mit",2,-1,"SPD","fritzfelgentreu",3
844867778540593152,"-0.5","videoueberwach verhindert kein anschlaeg sagt markus beckedahl mein interview",1,-1,"DIE LINKE","nikschrader",26
822506132870746112,"0","landeschef senftleb eroeffnet landesvertreterversamml der potsdam",1,-1,"CDU","SteinekeCDU",35
893114157742120960,"0.5","ist volksentscheid sagt nein txl fuer uns zukunft tegelschliess mutludirekt",1,-1,"GRUENE","StefRemlinger",7
830762995751985152,"1","der erst wahlgang ist abgeschloss nun wird ausgezaehlt die delegation aus brandenburg hat klug gewaehlt",1,-1,"DIE LINKE","GolzeDiana",31
870767821709598720,"0","ich vorg kiezregiert mint friedrichshain",1,-1,"SPD","CanselK",16
875049149556813824,"0.5","voll haus der stadtbibliothek magdeburg toni hofreit stellt sein buch fleischfabr deutschland vor",1,-1,"GRUENE","StriegSe",14
895248471065800704,"0.5","trotz aussergewoehn kindheit als first daught von ist sie ein ganz normal teenag geword der ausgelass feiert",1,-3,"CDU","TimZeelen",6
914959133748625408,"-1","ein wunderbar musik ist von uns gegang rip tom petty",3,-1,"CDU","SteinekeCDU",-1
910129293107384320,"-0.5","thomas lippmann eingriff die unterrichtsversorg und die lehr ausbild zuruecknehm ltlsa",1,-1,"DIE LINKE","Andreashoeppner",0
910442192971419648,"0.5","warum waehl antwort gibt heut nochmal uhr auf dem schlossplatz wir sehn uns",2,-3,"GRUENE","Muhterem_Aras",0
919845633036611584,"1","gut landwirtschaftspolit gruen staerk kraft gruen cdu spd",2,-1,"GRUENE","GruenMeyer",-3
912350407636156416,"1","bei anhoer hochschulvertraeg wissforscha zeigt heut wie geht lob ergaenz anreg auf den punkt",1,-1,"FDP","st_foerster",0
888344692496224256,"1","gleichstell ist waehlbar deshalb",1,-1,"SPD","Elke_Ferner",9
917322495912480768,"0","landestag des eak der cdu nrw dezemb uhr muen vorstandswahl mehr infos unt",1,-1,"CDU","HendriksHeiko",-2
860727867914805248,"-1","ist ein wahnsinn was wir zukuenft generation hinterlass damit muss schluss sein",2,-1,"GRUENE","wibkegt",20
915468742926196736,"-0.5","ist der bundespraesident der die noetig neutralitaet besitzt und somit geeignet ist fuer das amt",1,-1,"AfD","HPStauch",-1
860254573260410880,"-1","peinlich fuer all mannheim inn naidoo",1,-3,"GRUENE","gruen_kern",20
856242990658068480,"0.5","wir lass schuel und elt die freie wahl wir geb den schul die ruh ordent arbeit",3,-1,"SPD","Ralf_Stegner",21
858588761327902720,"1","initiativ lebend mehrsprach nrw denn mehrsprach ist ein schatz den pfleg gilt",3,-1,"SPD","oezoguz",20
895302787902443520,"-0.5","soviel zur geheuchelt aufreg der opposition niedersachs sprach sich mit cdu und fdp",1,-1,"SPD","hubertus_heil",6
912640203323531264,"0","berlin senat wird die bundesrecht vorschrift zur schweinehalt durch das ueberpruef lass r2g",1,-1,"GRUENE","Antje_Kapek",0
865577503666184192,"-1","vier afd abgeordnet kassi die kostenpauschal fuer wahlkreisarbeit ohn dass sie wahlkreisbueros unterhalt",1,-1,"SPD","pdacu",18
879839212455038976,"1","best stimmung und toll wett beim sommerf der mit ibb vorstand sonja kardorf",2,-1,"GRUENE","Antje_Kapek",12
830162985276551168,NA,"taub greift den lindn kloeckn schmaeht den schulz sodannschaeubl setzt noch ein draufdi cdu hat echt nen lauf",1,-2,"SPD","Ralf_Stegner",32
860755478942547968,NA,"stadthall baubeschluss fuer die stadthall soll somm fall",1,-1,"SPD","StefanZimkeit",20
855342072383119360,"0","gibt dazu jetzt ein oeffent entschuld der afd",2,-1,"CDU","MGrosseBroemer",22
836901088880128000,"0","mit den landtagskolleg pam17 vilshof",1,-1,"SPD","RuthMuellerSPD",29
815618021494587392,"1","ein frohesneu jahr wuensch wir auf das neu jahr moecht wir gern mit ihn euch anstoss",3,-1,"CDU","UweSchummer",37
867013134707568640,"0","was hielt die pressestell des landtag eigent von der spd gruen ssw koalition",1,-1,"SPD","martinhabersaat",17
862304267423674368,"-1","gemeinsam haushalt meint wir zahl genau wie gemeinsam arbeitslosenversicher afd agh berlin",2,-1,"AfD","haraldlaatsch",19
903976976389726208,"-0.5","merkel will gezieltlangzeitarbeitslos bekaempf warum erst jetzt sozialerarbeitsmarkt darumgru",1,-1,"GRUENE","GrueneBeate",3
855697877116624896,"-0.5","die afd denkt sie sei das volk oder sprech fuer dies koeln zeigt ihn dass dem mitnicht ist koeln2204",1,-1,"DIE LINKE","NiemaMovassat",22
849586285568299008,"-1","vorstaend stell nach bauchgefuehl ein maennlich deutsch glaub das gefuehl sitzt noch tief quot",1,-1,"DIE LINKE","Conni_Moehring",24
881154898133483520,"-0.5","wenn das aufgebauscht probl ploetzlich vor der eig landeszentral steht realitaetscheck spd",1,-1,"AfD","JoanaCotar",12
876014928561397760,"-0.5","fuenf raeub greif jugendgrupp treptowerpark",1,-1,"SPD","TomSchreiberMdA",14
908216651493134336,"-1","sup klausurwett regnet seit tag katz und hund ettling",3,-1,"GRUENE","NeseErikli",1
865912954000203776,"0","wenn der innenminist der bunt statt braun kundgeb geg die afd teilnimmt bist niedersachs",1,-1,"SPD","SchroederKoepf",18
906822392529477632,"-0.5","was bitt ist dies tatsach geheim auss dass von den medi deutschland gezielt verschwieg wurd",2,-1,"AfD","haraldlaatsch",1
856450951019982848,"-0.5","die zwei lustig drei qualitaetspress lueckenpress bild afdbpt17 afd btw17",3,-1,"AfD","MdLFernandes",21
875452094265688064,"-1","erst terror ins land hol und dann ueberforder beklag bei gericht dasselb schluss mit dies regier merkel spdilln",1,-1,"AfD","haraldlaatsch",14
920645300141936640,"0","thes zur strateg ausricht der von und",1,-1,"DIE LINKE","FKuschel",-3
904432184014114816,"-0.5","passiert dir doch gerad jed tag und",1,-1,"GRUENE","StefanGelbhaar",2
871281103147085824,"0","bih die bad bank der bgb taeuscht vor berlin neu berlinovo sein aber die sich ist wachsam",1,-1,"DIE LINKE","nelken_berlin",15
880344991784194048,"-0.5","wer bestellt muss auch zahl koalition darf kost fuer ihr versprech nicht auf kommun abwaelz",2,-1,"SPD","StefanZimkeit",12
874727794684702720,"0.5","schnell noch agh gewes und anfrag fertig gemacht",1,-1,"SPD","TomSchreiberMdA",14
822067348911820800,"0","statement des csu fraktionsvorsitz thomas kreuz zum abschluss der intensiv berat der landtag csu",1,-1,"CSU","KS_MdL",35
869598568981696512,"-1","das ist unanstaend ein ave waer noetig einzelhandel lohndumping bei rew und edeka tagesschau",2,-1,"GRUENE","GrueneBeate",16
874211660512325632,"-1","ein objektschuetz wurd letzt nacht sein fahrzeug angegriff staatsschutz ermitteltprenzlberg",1,-1,"CDU","HoffmannMdB",14
835187082247225344,"0.5","spannend diskussion beim tischgespraech mobilitaet laendlich raum kunstkaufhaus hof",1,-1,"SPD","KlausAdelt",30
919626133318008832,"-1","hofberichterstatt staatsfernseh ard herr weil wie ist ihn gelung die wahl gewinn peinlich",1,-3,"CDU","SaskiaLudwig17",-3
846792994925793280,"-0.5","spd fakenews kann ich sich dementi bleibt wie ist zustaend ist die bkm einheitsdenkmal",1,-1,"CDU","wanderwitz",25
907534678801965056,"0","servicetweet zur einordn von insa umfrag",1,-1,"GRUENE","MiKellner",1
852228115535470592,"0","olg hamm ohn gutacht kein rechtlich geschlechtsanpass via",1,-1,"GRUENE","Volker_Beck",23
918805620488155136,"0","besuch bei der trupp neugier hier marinestuetzpunkt hoh duen",1,-1,"SPD","TGundlack",-2
841573816962752512,"-1","verhaeltnis europa tuerkei kennt scheinbar nur ein richtung abwaert provokation reaktion folg einand was folgt nach wort tat",1,-1,"SPD","sebast_hartmann",27
834873225272229888,"-1","ist wahlkampf ministerin kuendigt korruption regist gesetz haett laeng hab koenn musst nur uns gesetz zustimm",2,-1,"GRUENE","MdB_Stroebele",30
869467849345167360,"0","heut handelsblatt zum thema crowdfunding",1,-1,"CDU","franksteffel",16
901350886013894656,"-0.5","das wir aus ihr verschrob sicht linksradikal sind ueberrascht nicht das liegt aber ihr sicht vom extr recht rand",1,-1,"GRUENE","olaf_meister",4
891257857487896576,"-0.5","schrecklich angriff barmbek jetzt muess die hintergru aufgeklaert werd mein gedank sind bei den opf und angehoer",1,-2,"CDU","petertauber",8
835101276455190528,"0","fraktionschefin bluhm koalition wird viel lobbys auf die fuess tret",1,-1,"DIE LINKE","HendrikjeKlein",30
873218029156524032,"1","pressef wie man sieht der ministerpraesidentin mainz viel los bei strahlend sonnenschein",2,-1,"SPD","MartinHaller",15
889396775941009408,"-1","jed angestellt wuerd rausgeschmiss vielleicht sollt wir scholz kuendig fristlos g20 nog20",1,-1,"DIE LINKE","IngeHannemann",8
906962914510344192,"1","die letzt gut tat abend briefwahlunterlag onlin beantragt sup einfach echt komfortabel btw17",4,-1,"SPD","Sabine_Baetzing",1
901017470525472768,"0","englisch spanisch franzoes nee die wahr weltsprach hoer sich hamborg cdu geiht",2,-1,"CDU","MarcusWeinberg",4
876777911537332224,"-0.5","wenn wir woll das all bleibt wie ist dann muess wir viel veraend gilt auch fuer den verbraucherschutz dvt17",1,-1,"SPD","ingeblask",13
912199697007349760,"1","freut sich wied best gruen ergebnis dank btw17 darumgru",3,-1,"GRUENE","AnnaGallinaHH",0
907331724882927616,"0","ach jetzt",1,-1,"GRUENE","monipi_bo",1
863026390479884288,"0","nach der fruehschicht der uniklin leipzig noch zum divestment mit vorbeigeschaut",1,-1,"GRUENE","monikalazar",19
866232140819771392,"0","die anklageschrift des nsu tribunal das bis heut koeln stattfand findet ihr hier trbnl",1,-1,"GRUENE","henfling_m",17
880659649015545856,"0","fraktionssitz 8uhr sitzung bundestag ehefuerall",1,-1,"GRUENE","BriHasselmann",12
889587899456516096,"-1","such jetzt schon nach ausred fuer schlecht wahlergebnis und beschimpf vorsorg die waehl afd erbaerm",1,-3,"SPD","SabineWoelfle",8
911770482462117888,"0.5","gut formuliert",3,-1,"AfD","Keineausrede",0
900335545737412608,"0","gebietsreform anschluss fuer neu ilmenau ortsteil",1,-1,"DIE LINKE","FKuschel",4
847571085897990144,"-1","luegenwieschk war gar nicht der rest stimmt uebrig auch nicht aber egal",1,-1,"GRUENE","A_Schillhaneck",25
866710154766581760,"-0.5","berlin mda kritisiert jueng ber filz ein beraterjob fuer ein verdient spd genoss",1,-1,"AfD","VolkerOlenicak",17
877867052861505536,"-1","die cdu hat wed ein steuerkonzept noch ein rentenkonzept wed ein programm noch ein vision aber sie hat seit heut plakat naja",1,-1,"SPD","MartinSchulz",13
884841778125385728,"1","prozent strom aus erneuerbar quell bis technisch und wirtschaft realisierbar",1,-1,"DIE LINKE","MichaelEfler",10
871599194041176064,"-0.5","das netzwerk des hass wer steckt hint dem qud marsch",1,-1,"GRUENE","Volker_Beck",15
873926125445107712,"-0.5","fdp will nach regierungswechsel nrw als erst den entschied kampf geg steuerkriminell einstell was kommt von sowas",1,-1,"SPD","Ralf_Stegner",14
9.20265628401e+17,"-0.5","die roteflora gibt auch wiendi auswirk polit fehlentwickl sind auch hier sichtbar",2,-1,"AfD","Daniel_Roi_AfD",-3
904722836702580736,"-0.5","dies haus hat sich bald ausgefuch fuch ist ein wirtschaftsliberal wie buch steht",1,-1,"CDU","drmfuchs",2
819475925083521024,"0","chief economist ece thomas frick weimar17 vom bankencrash zum ruck nach recht globalisier die wut volk",1,-1,"GRUENE","BabettesChefin",36
893511239061647360,"-0.5","merkwuerd verfassungsverstaendnis",2,-1,"CDU","PrienKarin",7
907221330252238848,"-1","unfassbar groko verramscht autobahn kann nicht mal rechn veruntreu steuergeld regierungsfaeh",2,-1,"DIE LINKE","AlexanderSNeu",1
894151347955793920,"-1","rot gruen hat abgewirtschaftet wenn weil noch ein spur rueckgrat besitzt dann tritt jetzt zurueck und macht den weg frei fuer neuwahl",2,-1,"CSU","AndiScheuer",6
910846908926763008,"1","ein eindrueck beispiel fuer die wichtig arbeit der rainbowrefuge tausend dank",2,-1,"GRUENE","Kai_Klose",0
914494477364072448,"0","kundgeb der spanisch botschaft anyon catalanreferendum",1,-1,"GRUENE","claudiastamm",-1
877822779499855872,"0.5","schumm gerichtsverfahr muess auch fuer gehoerlos mensch verstaend sein bundestag",1,-1,"CDU","UweSchummer",13
883303846369517568,"-1","saechsisch polizist greif mehrfach journalist die sich mit presseausweis ausweis mit dem schlagstock nog20",1,-1,"DIE LINKE","BineB",11
839390285817872384,"0","aufruf zur international frau kampftagdemo berlin heut uhrfrauentag womensday",1,-3,"GRUENE","lisapaus",28
911478859492679680,"0.5","sonntag waehl btw17 noafd gegensozialekaelt gerechtigkeitistwaehlbar dogcontent",2,-1,"DIE LINKE","KirstenTackmann",0
914023514906202112,"-1","ein schwachsinn das gegenteil ist der fall kommt was neu gross",2,-1,"CSU","DoroBaer",0
917650732052041728,"1","mehr deutsch und mathemat fuer stadtteilschuel",1,-1,"SPD","KazimAbaci",-2
877089010384084992,"-0.5","bund darf sich nicht aus hochschulfinanzier zurueckzieh eckpunktepapi ostdeutschewissenschaftsministeri",1,-1,"DIE LINKE","falkneubert",13
911995037445230592,"1","ein histor ereignis wir sind drin afd",2,-1,"AfD","JoanaCotar",0
881119218284068864,"0.5","all kein utopi die kohl abschalt geht natu zeigt die studi dafu arbeit wir",1,-1,"GRUENE","cem_oezdemir",12
860212341161545728,"1","viel mensch engagi sich fuer uns lebend zivilgesellschaft dank dafu gruenehochsauerlandkreis",3,-1,"GRUENE","BriHasselmann",20
910893582923501568,"-1","junck stuerzt eu ostlaend mit euro und scheng erweiter ins chaos von cdu merkel kein gegenwehr afd",1,-1,"AfD","Loose_AfD",0
863677969751048192,"0.5","liegt der richtig als haett schmidt irgendetwas mit rechtsradikal tendenz tun",1,-1,"SPD","kahrs",18
876071001955684352,"0","bdk17 beweg moment die sonderbotschafterin der jesid nadia murad fordert gerecht all irak auch mind",1,-1,"GRUENE","OWvonHoltz",14
891752511480180736,"0.5","hier irrt fuehrt und das wird hervorrag tun ohn mich",2,-1,"DIE LINKE","BenjaminHoff",7
825505412652875776,"1","dank fuer den wunderscho theaterball",3,-1,"SPD","ManuelaSchwesig",33
850281743424917504,"0","die cdu wollt die zahl der mitarbeit sogar vollkomm freigeb",2,-1,"DIE LINKE","Tobias_Schulze",24
840188580433711104,"-1","peinlich nicht ueberbiet startet sein eign fangesang spd mehrscheinalssein",1,-1,"AfD","JoanaCotar",28
903977680374300672,"0","welch koalition regiert thuering nochmal",1,-1,"CDU","GuidoHeuer",3
859427576665841664,"0","mit bleib studiengebuehr abgeschafft ltwnrw17",1,-1,"GRUENE","SylviaLoehrmann",20
863184545444765696,"0","ist zuckerberg ein islamfoerd",1,-1,"AfD","Keineausrede",19
887284946108329984,"-1","wie ein muenchn blaettch existenz zerstoert schaem mich fuer journalist kolleg die gastwirt anprang",1,-1,"AfD","BystronAfD",9
910368771432484864,"-1","praesident donald trump betaetigt sich vor der vollversamml der vereint nation als hasspred man wundert sich ueb nicht mehr",1,-1,"SPD","Ralf_Stegner",0
897203472617046016,"-0.5","und uns regier genehmigt wied milliardenschw ruestungsexport nach saudi arabi fluchtursach",1,-1,"AfD","JoanaCotar",5
910387943025586176,"0.5","stern umfrag cdu csu wahlkampf ueberzeug als all and partei breit mehrheit geg stoer",1,-1,"CDU","claasrohmeyer",0
879019942053634048,"1","geschloss und entschloss",1,-1,"SPD","DorisSchroederK",12
821383864610394112,"0.5","gemeinsam fuer mehr lohngerecht mit karamba diaby und marina kerm equalpay",1,-1,"SPD","MechthildRawert",35
898795549289099264,"0","verkehrsminist besichtigt b239 und bahnhaltepunkt schweicheln hiddenhaus neu westfael",1,-1,"CDU","HendrikWuest",5
864770901845442560,"-0.5","erst fluessig brot jetzt fest laeuft bei",1,-1,"GRUENE","SylviaLoehrmann",18
898488554405466112,"0","bosch setzt mit viel geld auf kuenstlich intelligenz wie das erklaert der",1,-1,"CDU","FabianGramling",5
888261706899521536,"0.5","bei der kitafinanzier polit geg die beitragsfrei hat mein kollegin serpil midyatli der schwarz ampel ordent eingeheizt",2,-1,"SPD","Ralf_Stegner",9
885399200296521728,"-1","abschaff strafverschaerf ein jahr ohn bewaehr g20hh17",2,-1,"AfD","Beatrix_vStorch",10
843786924355719168,"0","hier geht zum interview",1,-1,"SPD","tsghessen",26
824702445683085312,"0","das ist der erst satz aus mein heutig red",1,-1,"DIE LINKE","stefanie_fuchs",34
858426762451144704,"1","spitzenmaess fruehjahrskonzert des musikverein lyra brachbach und gleichzeit cousinentreff",2,-1,"SPD","Sabine_Baetzing",21
824972354723905536,"0","spon vorab zur klein anfrag von amri breitscheidplatz",1,-1,"GRUENE","IreneMihalic",34
904270857635233792,"0","klar sollt uns haeus fuer die sein die darin wohn leb arbeit wofu denn sonst",1,-1,"GRUENE","daniel_koebler",2
817014092187713536,"1","dank",3,-1,"SPD","ThomasHitschler",37
826451237574959104,"0.5","die alt tant tanzt imm wild spdhack",1,-4,"SPD","tsghessen",33
832624788229103616,"-1","irgendwi kommt mir beim les reichsbuerg den sinn wieviel kilo sprengstoff und waff wird festgenomm",1,-1,"DIE LINKE","MartinaRenner",31
836504074547777536,"0.5","videostatement von mir mehr pflegepersonal fuer krankenhaeus ist dringend noetig",2,-1,"DIE LINKE","voglerk",29
895957558833401856,"0.5","neu lehrkraeft nds koennt mehr sein ausgeschrieb als althusmann kultusminist war wollt wohl kein lehr werd",1,-1,"SPD","alexandersaipa",6
910750455680159744,"1","heut ist weltfriedenstag ein gut tag auch fuer den gesellschaft fried einzutret bei le2109",2,-1,"SPD","HolgerMannLE",0
832865199942164480,"0","landesparteitag der nrwspd gleich geht los nrwir",2,-1,"SPD","sebast_hartmann",31
844166017739907072,"-0.5","die berichtet die hat viel geld fuer ausgegeb und zeigt bei wem",1,-1,"SPD","Schwarz_MdB",26
857162765181562880,"0.5","mitmach und queer brandenburg mitgestalt",2,-1,"DIE LINKE","HPetzold",21
882981228936409088,"0.5","gesetz zur beamtenbesold agh beschloss berlin erreicht bis das niveau der and bundesla",1,-1,"DIE LINKE","schatzbln",11
838110861709443072,"-0.5","die bayrisch forder die maghreb staat als sog sich herkunftsstaat einzustuf wird auch durch wiederhol nicht tauglich",1,-1,"GRUENE","peter_simone",29
823905031761981440,"-0.5","ein rechtspopulist zeitung les ich nicht",1,-1,"AfD","alex_gauland",34
910591325904494592,"0","klub dgb haus hamburg gescheitert sicherheitsstrategi g20 und aufarbeit wird spannend",1,-2,"DIE LINKE","ChristianeSchn2",0
825295951308926976,"0.5","neu heimat marzahn berlin eroeffnet erst modular fluechtlingsunterkunft berlin tagesspiegel mobil",1,-1,"DIE LINKE","Katina_Schubert",34
874727082810585088,"0.5","call meinungsvielfalt kommt was vor",1,-1,"DIE LINKE","BenjaminHoff",14
898137231185072128,"0","professur unis spd fordert prozent quot fuer frau",1,-1,"SPD","ZachariasMdL",5
834410139495067648,"0.5","woll wir geg exzessiv vorstandsverguet vorgeh pressekonferenz mit und",1,-1,"SPD","tsghessen",30
823467663779303424,"-0.5","moeglicherweis gibt heut schon den naech abschiebeflug afghanistan ist nicht sich abschieb stopp",2,-1,"DIE LINKE","ch_buchholz",34
842754549903511552,"1","dafu war gest genau der richtig tag europa ist und bleibt das ziel das uns vereint",1,-1,"SPD","sigmargabriel",27
905758592632008704,"-0.5","nach totschweig der afd folgt die tribunalversion mit qualitaetspublikum sagt illnerintensiv",1,-1,"AfD","haraldlaatsch",2
901108723128705024,"0.5","jetzt mit dem blau hak durch die twitterwelt thx fedidwgugl",1,-1,"CDU","claasrohmeyer",4
861832188295356416,"0.5","erststimm zweitstimm wir erkla den unterschied zwisch dein beid stimm ltwnrw zweitstimmegru",1,-1,"GRUENE","cem_oezdemir",19
883084807789563904,"-0.5","spiegel report polizeieinsatz bei welcometohell die leut hatt angst g20hh2017 nog20",2,-1,"GRUENE","LieblingXhain",11
914505015833841664,"-0.5","wenn der span verband waehrend geschehnis catalanreferandum ein geisterspiel zwingt dann hat nicht verstand",1,-1,"GRUENE","nouripour",-1
832611412975480832,"1","sup arbeit",4,-1,"CDU","MGrosseBroemer",31
917963412612833280,"0.5","ich glaub die niedersachs hab ein gut riech tvdduell ltwnds17",2,-1,"SPD","hubertus_heil",-2
856876675455492096,"-1","msm und senat woll euch fuer dumm verkauf sie warn vor recht und unterschlag linksextrem straftat",1,-1,"AfD","ronaldglaeser",21
912688329166135296,"0.5","heut tag der zahngesund beratungsangebot beim zahnaerzt dien",1,-1,"SPD","dilkol",0
884098564695220224,"-1","terrorist stellt fdgo frag war das wert g20 gez muss weg",2,-3,"AfD","haraldlaatsch",10
902126553999532032,"0","heut geht nach riesa zum gruen direktkandidat zur btw17 wk155 volk herold zukunftwirdausmutgemacht",1,-1,"GRUENE","monikalazar",3
910437477927804928,"-1","jed unwahr braucht depp die sie verbreit",1,-1,"GRUENE","nouripour",0
897354590840131584,"0","tassis mdl und ebn stein hengersberg",1,-1,"AfD","AlexTassisAfD",5
903718618453737472,"-0.5","ohn anklag sitzt der welt journalist yuecel der tuerkei gefaengnis",1,-1,"CDU","mi_wae",3
826540292031578112,"0.5","ohn uns als korrektiv bzw motor der koalition saeh doch nicht gut deutschland aus",2,-1,"CDU","TinoSorge",33
880939596670001152,"1","coldplayfrankfurt war einfach sup",4,-1,"SPD","JJRauschkolb",12
902916412783677440,"0.5","uns antrag zur aufnahm von schutzbeduerft frau kind aus lag nordirak wird aufgeruf saxlt",1,-1,"GRUENE","VZschocke",3
880675399063220224,"-1","fuer frau steinbach ist der abschluss ein dreissigjaehr debatt ein sturzgeburt einfach nur noch peinlich ehefuerall",1,-3,"SPD","UlrichKelber",12
885117866890194944,"-0.5","nach den krawall ueberzieht der aussenminist die kanzlerin mit schwer kritik",1,-1,"SPD","kahrs",10
834090429826072576,"0.5","wer jahrzehntelang hart arbeitet verdient ein rent deutlich oberhalb der grundsicher desweg tret ich fuer die solidarrent",2,-1,"SPD","MartinSchulz",30
917700642520682496,"1","hessisch weinguet ueberzeug erneut durch erstklass qualitaet hess landeswein und sektpraemier",2,-1,"GRUENE","JFroemmrich",-2
833332874497708032,"0","hab sie daran etwa zweifel",1,-1,"SPD","MiRo_SPD",30
839122438608793600,"0","jetzt noch schnell dafu sorg dass morg die denkmael ein pussyhat hab frauentag 8maerz",1,-3,"GRUENE","RenateKuenast",28
818052129189404672,"1","herzlich glueckwunsch",3,-1,"CDU","JoWadephul",36
827272876323508224,"0","auf jed fall",2,-1,"DIE LINKE","Halina_Waw",33
887390613603274752,"-0.5","rosenstein gewalt fak news und gerecht",1,-2,"SPD","LangeMdB",9
827093940239228928,"0.5","schoen erinner die gruen woch igw",3,-1,"CSU","anjaweisgerber",33
853629461996195840,"0","diyarbakir fuehrt nein mit tuerkeireferendum",1,-1,"DIE LINKE","HeikeHaensel",22
879410349191168000,"0","uebrig hier mal wirklich nuetzlich tipps zum baumschutzsatz vorgab beim schneid und faell von baeum",1,-1,"SPD","Michael_Huebner",12
860746541870583808,"1","gilt auch fuer all ler auf dem weg zum landesparteitag lsa viel erfolg lieb",3,-1,"CDU","TinoSorge",20
840092390316630016,"0","waskonradsagt ueb das recht klueg werd",1,-1,"CDU","petertauber",28
885032536719716352,"0.5","emb ehrt christian mey fuer einsatz fair milchpolit",1,-1,"GRUENE","GruenMeyer",10
895254361881837568,"0","a40brueck wird naech woch wied frei sein",2,-1,"CDU","HendrikWuest",6
887769501885968384,"0","dank jury kolleg botschaft sir sebastian wood eckart von hirschhaus heldenmeld",3,-1,"CDU","groehe",9
860806931031707648,"0.5","auch der mittelstreif wird blueh samenbomb mit",2,-1,"GRUENE","CathPieroth",20
860160549744783360,"0","gerad werbeplakat fuer gentechnikfrei regional weidemilch vorbeigelauf weidenspass gruen gruenland",1,-1,"GRUENE","GruenMeyer",20
857182867297890304,"0","bei der btw17 zaehlt jed stimm desweg start wir die initiativ 80prozent mehr infos unt",1,-1,"CDU","wanderwitz",21
824204607761108992,"0","ist das stimmt leid werd entlast der laend durch den bund wie bafoeg nicht imm hochschul weitergeleitet",1,-4,"CDU","UweSchummer",34
823600290339364864,"0.5","herzlich dank herr reinisch und dito",2,-1,"SPD","michaelaengel",34
892101254691868672,"0","und ausgerechnet spd wird mit ein hashtag hinterlegt schwarzeskampfblatt",1,-1,"SPD","Michael_Huebner",7
850382708228411392,"0","senat daempft herthas stadion euphori",1,-1,"SPD","TomSchreiberMdA",24
868572816517550080,"0.5","das hier ist grossart",1,-1,"SPD","mariusweiss",17
827156032006844416,"0","bad frankenhaus bauerkriegsgedenkstaett tuebk panoramagermany thuering badfrankenhaus tuebkepanorama",1,-1,"SPD","SCLemme",33
839758606014763008,"0.5","ein unsinn deutschland ist der ank von sich und freiheit europa dank merkel",1,-1,"CDU","HHirte",28
883257553001488384,"1","ueb die entscheid des bundesrat freu ich mich sehr die ehefuerall kommt endlich",2,-1,"SPD","katarinabarley",11
908272574190190592,"-0.5","geisel innenverwalt hat traeg des txl volksbegehr mehrfach aufgefordert spend offenzuleg ist bish nicht gescheh agh txl",1,-2,"DIE LINKE","Tobias_Schulze",1
881542376753418240,"-0.5","link radikalisi sichweit beispiel fuer link terror und fehlend demokrati verstaendnisbtw17 afd",1,-1,"AfD","MdLFernandes",11
867035283329617920,"0.5","schutz von buergerrecht insb tag des grundgesetz beachtung schenk",1,-1,"FDP","BuBernd",17
843702750466772992,"0.5","dank fuer die aufnahm des themas dies geschaeftsprakt muss man den hahn abdreh",3,-1,"SPD","tsghessen",26
880479287152963584,"-0.5","merkel art des pragmatismus ist respektlos gegenueb argument und ueberzeug ehefuerall",1,-1,"GRUENE","sven_kindler",12
904414803921391616,"-0.5","merkel spricht ueb ihr regierungsarbeit schulz eiert rum und muss alt zitat einordn fail tvduell",1,-1,"CDU","HansJosefBracht",2
900658521838161920,"0","spd erhoeht druck auf nrw medienminist",1,-1,"SPD","SvenjaSchulze68",4
858341077564227584,"0","auch vom broeckelreaktor entfernt badsassendorf gilt stoptihang brennelement export stopp ltwnrw",1,-1,"GRUENE","Engstfelder",21
859740672508788736,"-1","langzeitarbeitslos viel hoch nahl programm bring nicht mein den arbeitsmarktzahl",1,-1,"GRUENE","BrigittePothmer",20
